Unnamed: 0,Gene,sox2,gata1a,foxh1,sall4,nanog,smad2,rad21a,eomesa,ctcf,hif1ab,pou5f1,rnf2,tbxta,zic3,tbx6,sox10,tbx16,ensembl_id
4057,hcn5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077382
4058,dennd6b,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000011605
4059,si:ch211-175f12.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000095831
4060,cope,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000018562
4061,shq1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000058522
4062,spcs1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000059298
4063,bbox1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000036135
4064,cry1a,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000045768
4065,trim8b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060729
4066,nucb1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000054833
4067,rrp15,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013478
4068,snapc1b,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003827
4069,zfp36l2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000021806
4070,dnajc30b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079415
4071,ttc7b,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061207
4072,dus3l,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099528
4073,c1ql3b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000036483
4074,pip5k1aa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000100396
4075,lias,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000022845
4076,lhfpl6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004363
4077,evla,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,ENSDARG00000035650
4078,twf1b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000011661
4079,rgl1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000005989
4080,tfdp1b,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016304
4081,si:ch1073-80i24.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000097776
4082,mdkb,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020708
4083,fbxw10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000086484
4084,ikzf1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013539
4085,napba,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013669
4086,fbxl6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077227
4087,six3b,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000054879
4088,gpam,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074169
4089,smarce1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016871
4090,ncam1a,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000056181
4091,gmppb,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000017658
4092,pkd2l1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000022503
4093,pimr64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000116862
4094,cnmd,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000100133
4095,dbnlb,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000016016
4096,sult4a1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101967
4097,abcc5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061233
4098,myoz1a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000056209
4099,rsrp1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000030440
4100,htr2cl1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000018228
4101,ccdc28b,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000011222
4102,st3gal3a,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000015374
4103,frem3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074677
4104,si:cabz01069013.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000088367
4105,bcar1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000056525
4106,galk2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004059
4107,gorasp1b,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101928
4108,krt1-19d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000023082
4109,cryaa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053502
4110,si:ch211-51e12.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000045914
4111,golga1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008979
4112,dock9b,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016311
4113,gria1b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000032714
4114,otud7b,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000017220
4115,cep85,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060215
4116,fbxo8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000007477
4117,atic,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,ENSDARG00000016706
4118,ext1c,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000035649
4119,uacaa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000069250
4120,leo1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055357
4121,ttyh3a,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,MISSING
4122,abhd14b,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000100531
4123,pfkfb2b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000002037
4124,batf2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000105562
4125,rgma,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000012248
4126,islr2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000051875
4127,tox4b,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000100163
4128,gnptg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038566
4129,atp1b3a,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000015790
4130,ppcdc,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000033020
4131,usp9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013708
4132,sh3gl1b,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000002642
4133,rnf215,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ENSDARG00000059424
4134,letm1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000056978
4135,guk1a,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000030340
4136,ppp1r3da,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000077513
4137,znf990,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078476
4138,znf526,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000077143
4139,jakmip2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053547
4140,eif3c,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016443
4141,grid2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055302
4142,slc30a1b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053896
4143,steap4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055901
4144,ctr9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000009170
4145,pgap1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000062465
4146,psmd1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003189
4147,ubac1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000059722
4148,rabggtb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000068587
4149,samd1a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000102810
4150,zeb1a,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016788
4151,usp25,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000012314
4152,tmeff2b,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000058699
4153,klhl7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101445
4154,ino80c,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000055719
4155,coq8ab,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,ENSDARG00000032426
4156,nsfb,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038991
4157,ctps1b,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,ENSDARG00000098386
4158,pole2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000100028
4159,stra6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000051874
4160,si:dkey-250k15.4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000092169
4161,glcci1a,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000008503
4162,eif4g3b,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,MISSING
4163,thbs3a,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077641
4164,rps9,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000011405
4165,znf1061,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000094888
4166,tie1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004105
4167,stim1a,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060723
4168,cyyr1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000103783
4169,gnaq,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000011487
4170,hmg20a,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000031198
4171,ing2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000104907
4172,fam20ca,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000074317
4173,mfn2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079504
4174,gle1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000043559
4175,sytl5,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,ENSDARG00000062135
4176,efnb1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000007723
4177,pik3ca,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075456
4178,wdr59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000088817
4179,ripply2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000070535
4180,si:dkey-149i17.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000094684
4181,gna12a,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,ENSDARG00000025826
4182,slc16a3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000045051
4183,ca16b,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060123
4184,znf598,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000014945
4185,enah,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000032049
4186,mkxa,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,ENSDARG00000075450
4187,dennd2db,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000030250
4188,adi1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020448
4189,rassf10b,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MISSING
4190,mttp,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008637
4191,opn4b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053929
4192,cited4a,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000035990
4193,ctdnep1b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000035781
4194,sec31a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000021082
4195,kpna1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016360
4196,pip4k2ab,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000063544
4197,pfdn2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000025391
4198,rgs20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038859
4199,plppr4b,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,MISSING
4200,sox11a,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000077811
4201,si:dkey-32e23.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000063159
4202,cyp2x6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079653
4203,pth1a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000093738
4204,smarcd3a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038786
4205,pigo,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000011743
4206,wnt11,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,ENSDARG00000014796
4207,cog6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000103149
4208,LOC100148620,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
4209,zcchc24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078026
4210,evi5b,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000070839
4211,caprin2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020749
4212,cxcl11.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000092423
4213,tlcd3bb,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074564
4214,pacsin2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078014
4215,pcdh10b,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,ENSDARG00000102824
4216,acy1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038475
4217,rbm7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020841
4218,atp7a,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000003699
4219,pfkfb4a,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000055540
4220,gabra6a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075058
4221,wnt3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038990
4222,gpaa1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074571
4223,stx4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052518
4224,plppr2a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101478
4225,si:dkey-250d21.1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042492
4226,tmtops2a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061515
4227,ypel1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000035630
4228,taar19q,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000114285
4229,erc2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000105178
4230,kri1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ENSDARG00000075380
4231,yod1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008542
4232,dnm2a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000069937
4233,nvd-Dr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MISSING
4234,ablim3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000088168
4235,pcdh10a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099729
4236,micu3b,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074255
4237,her7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,ENSDARG00000017917
4238,vldlr,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000006257
4239,ift172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000041870
4240,si:dkey-286j15.1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,ENSDARG00000040864
4241,rps7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042566
4242,gnb3a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004358
4243,prpf38a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000039213
4244,itpr3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061741
4245,ca9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000102300
4246,camk1b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000029474
4247,tomm7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000067717
4248,sfxn5b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000026137
4249,crebbpb,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000112452
4250,iqgap1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,ENSDARG00000078888
4251,chmp4c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000007418
4252,gpatch11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000026892
4253,si:ch211-51f19.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099304
4254,hemk1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078894
4255,dusp22b,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000039850
4256,klf2a,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000042667
4257,yap1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000068401
4258,tgfb1a,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000041502
4259,mmp9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042816
4260,rbpjb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052091
4261,adgrl2a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000069356
4262,tmem141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101963
4263,hecw2a,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000062447
4264,fam193a,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000102787
4265,zdhhc13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101144
4266,tom1l2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000009217
4267,dffa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055770
4268,si:dkey-28b4.8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000002840
4269,neurod4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000003469
4270,frmd4bb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
4271,setd1a,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000060030
4272,si:ch211-207l14.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000098376
4273,osbpl10b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000040027
4274,kazald2,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,ENSDARG00000078518
4275,cdk12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000063726
4276,med23,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,ENSDARG00000029157
4277,hsf2bp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000035080
4278,cux1b,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000043134
4279,pam16,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000102822
4280,ing1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000019116
4281,epha5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
4282,cyfip1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000044345
4283,osbpl7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000012981
4284,nadkb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060362
4285,si:ch73-359m17.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101646
4286,sacm1lb,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000059806
4287,rgs6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000015627
4288,wnt2bb,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000032234
4289,rusc2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000095288
4290,gdf7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042784
4291,trpm4a,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000059993
4292,smarca4a,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077226
4293,e2f4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101578
4294,adcyap1r1a,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000105201
4295,hsd17b3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000023287
4296,nt5dc3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000062949
4297,pelo,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055477
4298,ttf1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000093999
4299,tomm20b,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000103566
4300,si:ch211-132b12.7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000068374
4301,apbb2b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MISSING
4302,prune2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000059423
4303,polb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003749
4304,pcnx2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055698
4305,myo5ab,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000025218
4306,fanci,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000026224
4307,sypa,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000110528
4308,cep43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003058
4309,dock8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055225
4310,custos,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,MISSING
4311,kcnj11l,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000031438
4312,copa,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,ENSDARG00000004173
4313,mfge8b,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000045803
4314,depdc1a,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000018165
4315,dthd1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000086452
