Gene	Pred	Actual
b'ENSDARG00000052097'	b'0.059419647'	b'-1.027799169335078'
b'ENSDARG00000052190'	b'0.059419647'	b'1.3895969819082044'
b'ENSDARG00000052215'	b'0.059419647'	b'-0.5089654974831843'
b'ENSDARG00000052271'	b'0.059419647'	b'0.0678455314182234'
b'ENSDARG00000052300'	b'0.059419647'	b'-0.6108704422259962'
b'ENSDARG00000052322'	b'0.059419647'	b'-0.1467980400703871'
b'ENSDARG00000052371'	b'0.059419647'	b'1.4956477467587868'
b'ENSDARG00000052408'	b'0.059419647'	b'0.7355583519729276'
b'ENSDARG00000052450'	b'0.059419647'	b'-0.976255196289249'
b'ENSDARG00000052465'	b'0.059419647'	b'-0.6899568710013999'
b'ENSDARG00000052480'	b'0.059419647'	b'1.2803771528957046'
b'ENSDARG00000052606'	b'0.059419647'	b'0.7345892167812161'
b'ENSDARG00000052618'	b'0.059419647'	b'-1.0851989177028976'
b'ENSDARG00000052673'	b'0.059419647'	b'1.0001176076169478'
b'ENSDARG00000052688'	b'0.059419647'	b'-0.257947169952527'
b'ENSDARG00000052758'	b'0.059419647'	b'-0.9360294754406276'
b'ENSDARG00000052866'	b'0.059419647'	b'0.2771810431120295'
b'ENSDARG00000052942'	b'0.059419647'	b'-0.2436013806353004'
b'ENSDARG00000053036'	b'0.059419647'	b'-0.925413451869795'
b'ENSDARG00000053047'	b'0.059419647'	b'2.289942019387606'
b'ENSDARG00000053074'	b'0.059419647'	b'-0.874397996366589'
b'ENSDARG00000053087'	b'0.059419647'	b'0.1893375337739334'
b'ENSDARG00000053196'	b'0.059419647'	b'-0.1166900455208365'
b'ENSDARG00000053201'	b'0.059419647'	b'-0.9188529789949372'
b'ENSDARG00000053205'	b'0.059419647'	b'-0.985503474149647'
b'ENSDARG00000053222'	b'0.059419647'	b'0.4447366726629382'
b'ENSDARG00000053241'	b'0.059419647'	b'-0.799279765982119'
b'ENSDARG00000053298'	b'0.059419647'	b'0.6620043762327475'
b'ENSDARG00000053301'	b'0.059419647'	b'2.050618016996256'
b'ENSDARG00000053318'	b'0.059419647'	b'-0.568174151866748'
b'ENSDARG00000053404'	b'0.059419647'	b'1.803821755007816'
b'ENSDARG00000053446'	b'0.059419647'	b'2.2722672230133942'
b'ENSDARG00000053453'	b'0.059419647'	b'-0.4610445818261455'
b'ENSDARG00000053456'	b'0.059419647'	b'-0.5026665465496363'
b'ENSDARG00000053463'	b'0.059419647'	b'0.7486395748646487'
b'ENSDARG00000053480'	b'0.059419647'	b'-0.809453714667546'
b'ENSDARG00000053499'	b'0.059419647'	b'0.6733244745599782'
b'ENSDARG00000053761'	b'0.059419647'	b'-0.9616847324019852'
b'ENSDARG00000053792'	b'0.059419647'	b'0.9602317231092063'
b'ENSDARG00000053884'	b'0.059419647'	b'0.6027860334859497'
b'ENSDARG00000053973'	b'0.059419647'	b'2.8476566579828706'
b'ENSDARG00000053987'	b'0.059419647'	b'-0.7112384022673631'
b'ENSDARG00000053992'	b'0.059419647'	b'0.1842113299724647'
b'ENSDARG00000054058'	b'0.059419647'	b'1.966756084818968'
b'ENSDARG00000054087'	b'0.059419647'	b'0.2782291008417614'
b'ENSDARG00000054170'	b'0.059419647'	b'-0.5989446186275877'
b'ENSDARG00000054203'	b'0.059419647'	b'-1.053830315084201'
b'ENSDARG00000054290'	b'0.059419647'	b'2.1090923016496266'
b'ENSDARG00000054331'	b'0.059419647'	b'-1.010233794716526'
b'ENSDARG00000054373'	b'0.059419647'	b'-0.1195959213309613'
b'ENSDARG00000054433'	b'0.059419647'	b'0.7422286005607648'
b'ENSDARG00000054438'	b'0.059419647'	b'2.366538235016177'
b'ENSDARG00000054454'	b'0.059419647'	b'0.739792023322275'
b'ENSDARG00000054456'	b'0.059419647'	b'-0.0473990698999503'
b'ENSDARG00000054533'	b'0.059419647'	b'1.594697896257356'
b'ENSDARG00000054540'	b'0.059419647'	b'1.5733793951877293'
b'ENSDARG00000054777'	b'0.059419647'	b'0.5190814131130201'
b'ENSDARG00000054789'	b'0.059419647'	b'0.8432516353089519'
b'ENSDARG00000054818'	b'0.059419647'	b'3.708238070328319'
b'ENSDARG00000054864'	b'0.059419647'	b'0.2580201114309316'
b'ENSDARG00000054878'	b'0.059419647'	b'1.0252740582413298'
b'ENSDARG00000054984'	b'0.059419647'	b'-0.6190323697512745'
b'ENSDARG00000055027'	b'0.059419647'	b'0.5730801637868201'
b'ENSDARG00000055113'	b'0.059419647'	b'1.3437410199788282'
b'ENSDARG00000055185'	b'0.059419647'	b'-0.93872612281016'
b'ENSDARG00000055331'	b'0.059419647'	b'-0.0525690806350549'
b'ENSDARG00000055412'	b'0.059419647'	b'-0.451203801346029'
b'ENSDARG00000055416'	b'0.059419647'	b'0.710807109894353'
b'ENSDARG00000055443'	b'0.059419647'	b'-0.3238682933134718'
b'ENSDARG00000055467'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000055504'	b'0.059419647'	b'1.3442400925706142'
b'ENSDARG00000055569'	b'0.059419647'	b'-0.9127841919648516'
b'ENSDARG00000055575'	b'0.059419647'	b'-0.4999452549878709'
b'ENSDARG00000055589'	b'0.059419647'	b'0.8851519469130704'
b'ENSDARG00000055656'	b'0.059419647'	b'-1.052288189417581'
b'ENSDARG00000055676'	b'0.059419647'	b'0.9684880171097242'
b'ENSDARG00000055678'	b'0.059419647'	b'1.9451181194373144'
b'ENSDARG00000055690'	b'0.059419647'	b'-0.3882905968599843'
b'ENSDARG00000055751'	b'0.059419647'	b'-0.6514291561342019'
b'ENSDARG00000055798'	b'0.059419647'	b'-0.444746411170474'
b'ENSDARG00000055837'	b'0.059419647'	b'0.1570160430009013'
b'ENSDARG00000055897'	b'0.059419647'	b'0.8696803548686627'
b'ENSDARG00000055965'	b'0.059419647'	b'-0.4280976090502024'
b'ENSDARG00000056029'	b'0.059419647'	b'1.1878947984773311'
b'ENSDARG00000056050'	b'0.059419647'	b'0.3978749513351474'
b'ENSDARG00000056084'	b'0.059419647'	b'-0.896704952964045'
b'ENSDARG00000056087'	b'0.059419647'	b'-0.677501924308217'
b'ENSDARG00000056091'	b'0.059419647'	b'0.0641136421631619'
b'ENSDARG00000056105'	b'0.059419647'	b'-0.1284884358640444'
b'ENSDARG00000056108'	b'0.059419647'	b'1.6707747005480516'
b'ENSDARG00000056133'	b'0.059419647'	b'-0.302824379924917'
b'ENSDARG00000056141'	b'0.059419647'	b'1.2542810055382043'
b'ENSDARG00000056184'	b'0.059419647'	b'0.7752848102804024'
b'ENSDARG00000056186'	b'0.059419647'	b'3.507148877997271'
b'ENSDARG00000056203'	b'0.059419647'	b'-0.4342596577686187'
b'ENSDARG00000056277'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000056318'	b'0.059419647'	b'1.3667281488011465'
b'ENSDARG00000056330'	b'0.059419647'	b'-0.9989150967243046'
b'ENSDARG00000056331'	b'0.059419647'	b'0.5540314427231092'
b'ENSDARG00000056367'	b'0.059419647'	b'0.6120610639491335'
b'ENSDARG00000056400'	b'0.059419647'	b'1.1974112227322355'
b'ENSDARG00000056458'	b'0.059419647'	b'0.2694009487839943'
b'ENSDARG00000056464'	b'0.059419647'	b'2.0327249491275508'
b'ENSDARG00000056549'	b'0.059419647'	b'1.30659358460953'
b'ENSDARG00000056572'	b'0.059419647'	b'-0.9952741817923032'
b'ENSDARG00000056615'	b'0.059419647'	b'-0.5385033938129554'
b'ENSDARG00000056619'	b'0.059419647'	b'0.0921764818020304'
b'ENSDARG00000056623'	b'0.059419647'	b'0.9458351410585436'
b'ENSDARG00000056677'	b'0.059419647'	b'-0.3344139888784024'
b'ENSDARG00000056742'	b'0.059419647'	b'-0.3063263731907339'
b'ENSDARG00000056750'	b'0.059419647'	b'-0.5216922193578734'
b'ENSDARG00000056774'	b'0.059419647'	b'-0.0245656579049957'
b'ENSDARG00000056797'	b'0.059419647'	b'-0.6216324910186407'
b'ENSDARG00000056840'	b'0.059419647'	b'1.2120586060355476'
b'ENSDARG00000056871'	b'0.059419647'	b'0.2810541096831485'
b'ENSDARG00000056873'	b'0.059419647'	b'-0.2478785183726463'
b'ENSDARG00000056903'	b'0.059419647'	b'0.027314486435186'
b'ENSDARG00000056932'	b'0.059419647'	b'0.8815703494264142'
b'ENSDARG00000056954'	b'0.059419647'	b'0.8560106410188888'
b'ENSDARG00000056978'	b'0.059419647'	b'-0.2727624970264449'
b'ENSDARG00000057007'	b'0.059419647'	b'2.26708357346152'
b'ENSDARG00000057013'	b'0.059419647'	b'-0.6134572379624907'
b'ENSDARG00000057099'	b'0.059419647'	b'0.3731073207947386'
b'ENSDARG00000057110'	b'0.059419647'	b'0.6794922754639123'
b'ENSDARG00000057227'	b'0.059419647'	b'-0.782419859577575'
b'ENSDARG00000057249'	b'0.059419647'	b'1.2498452267169022'
b'ENSDARG00000057262'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000057417'	b'0.059419647'	b'-0.5751146001661533'
b'ENSDARG00000057433'	b'0.059419647'	b'-0.3084028683708896'
b'ENSDARG00000057468'	b'0.059419647'	b'-1.0755232790385014'
b'ENSDARG00000057479'	b'0.059419647'	b'-1.0642857999050397'
b'ENSDARG00000057504'	b'0.059419647'	b'-0.5632119939412014'
b'ENSDARG00000057527'	b'0.059419647'	b'-1.008575308420448'
b'ENSDARG00000057531'	b'0.059419647'	b'-0.2246403696441735'
b'ENSDARG00000057606'	b'0.059419647'	b'1.493562501188218'
b'ENSDARG00000057678'	b'0.059419647'	b'-0.159916861192328'
b'ENSDARG00000057738'	b'0.059419647'	b'1.64224987673312'
b'ENSDARG00000057853'	b'0.059419647'	b'2.3991839650414524'
b'ENSDARG00000057854'	b'0.059419647'	b'2.8731401548006192'
b'ENSDARG00000057912'	b'0.059419647'	b'2.6269284330567624'
b'ENSDARG00000057936'	b'0.059419647'	b'0.3769396026246458'
b'ENSDARG00000058003'	b'0.059419647'	b'0.293591742561412'
b'ENSDARG00000058004'	b'0.059419647'	b'0.8482539193480956'
b'ENSDARG00000058011'	b'0.059419647'	b'1.0921668329832432'
b'ENSDARG00000058050'	b'0.059419647'	b'-0.9820842331133314'
b'ENSDARG00000058064'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000058232'	b'0.059419647'	b'-0.010245234544733'
b'ENSDARG00000058252'	b'0.059419647'	b'-1.0614285294833776'
b'ENSDARG00000058257'	b'0.059419647'	b'0.4684750920619077'
b'ENSDARG00000058369'	b'0.059419647'	b'2.837643459302641'
b'ENSDARG00000058370'	b'0.059419647'	b'-0.3616997218042942'
b'ENSDARG00000058394'	b'0.059419647'	b'0.839498766410272'
b'ENSDARG00000058421'	b'0.059419647'	b'-0.1347755034272799'
b'ENSDARG00000058503'	b'0.059419647'	b'-1.066797036555566'
b'ENSDARG00000058543'	b'0.059419647'	b'0.4269506255003956'
b'ENSDARG00000058556'	b'0.059419647'	b'-1.031664101571539'
b'ENSDARG00000058598'	b'0.059419647'	b'1.1466345252754129'
b'ENSDARG00000058647'	b'0.059419647'	b'-0.8022726203438949'
b'ENSDARG00000058650'	b'0.059419647'	b'1.4364095845233686'
b'ENSDARG00000058660'	b'0.059419647'	b'1.3908885158373068'
b'ENSDARG00000058696'	b'0.059419647'	b'0.2147393518559152'
b'ENSDARG00000058728'	b'0.059419647'	b'0.8587687733010868'
b'ENSDARG00000058732'	b'0.059419647'	b'-0.8238479099510372'
b'ENSDARG00000058736'	b'0.059419647'	b'-1.049831673113113'
b'ENSDARG00000058818'	b'0.059419647'	b'-0.1978872415104853'
b'ENSDARG00000058848'	b'0.059419647'	b'-0.8218675593540749'
b'ENSDARG00000058903'	b'0.059419647'	b'1.041665588238568'
b'ENSDARG00000058961'	b'0.059419647'	b'-0.9916143296173971'
b'ENSDARG00000059003'	b'0.059419647'	b'-0.4352063603723365'
b'ENSDARG00000059083'	b'0.059419647'	b'0.5678646121756635'
b'ENSDARG00000059252'	b'0.059419647'	b'-0.3878768215196033'
b'ENSDARG00000059255'	b'0.059419647'	b'0.2801972319594829'
b'ENSDARG00000059337'	b'0.059419647'	b'1.9558681107676177'
b'ENSDARG00000059357'	b'0.059419647'	b'1.606873770722934'
b'ENSDARG00000059370'	b'0.059419647'	b'-0.7627628706201959'
b'ENSDARG00000059442'	b'0.059419647'	b'0.4110041989534991'
b'ENSDARG00000059549'	b'0.059419647'	b'-0.1506840176302721'
b'ENSDARG00000059581'	b'0.059419647'	b'0.8875195657665899'
b'ENSDARG00000059600'	b'0.059419647'	b'0.2380159263927987'
b'ENSDARG00000059601'	b'0.059419647'	b'0.2013673334052839'
b'ENSDARG00000059606'	b'0.059419647'	b'0.6653792441321492'
b'ENSDARG00000059613'	b'0.059419647'	b'0.3041766436702233'
b'ENSDARG00000059636'	b'0.059419647'	b'-0.681976154041547'
b'ENSDARG00000059658'	b'0.059419647'	b'0.0165387398764125'
b'ENSDARG00000059841'	b'0.059419647'	b'1.2620389508822962'
b'ENSDARG00000059857'	b'0.059419647'	b'0.3385405338645321'
b'ENSDARG00000059931'	b'0.059419647'	b'0.0644606401878648'
b'ENSDARG00000059963'	b'0.059419647'	b'-0.1134107790255877'
b'ENSDARG00000059993'	b'0.059419647'	b'0.4291245087945497'
b'ENSDARG00000059997'	b'0.059419647'	b'-0.8482015656915132'
b'ENSDARG00000060034'	b'0.059419647'	b'-0.1284520386562276'
b'ENSDARG00000060049'	b'0.059419647'	b'-1.0094623485272296'
b'ENSDARG00000060085'	b'0.059419647'	b'-0.9570272648750384'
b'ENSDARG00000060130'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000060176'	b'0.059419647'	b'-0.2004333310959878'
b'ENSDARG00000060192'	b'0.059419647'	b'0.0775803699646944'
b'ENSDARG00000060197'	b'0.059419647'	b'-0.3005918492917777'
b'ENSDARG00000060297'	b'0.059419647'	b'1.3460291502743695'
b'ENSDARG00000060322'	b'0.059419647'	b'-0.8315505250888723'
b'ENSDARG00000060325'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000060390'	b'0.059419647'	b'0.416008829722252'
b'ENSDARG00000060489'	b'0.059419647'	b'1.7539146033252673'
b'ENSDARG00000060496'	b'0.059419647'	b'-0.9438741746674434'
b'ENSDARG00000060559'	b'0.059419647'	b'0.6941182855455278'
b'ENSDARG00000060586'	b'0.059419647'	b'1.0603926573391818'
b'ENSDARG00000060627'	b'0.059419647'	b'-0.1729422756774876'
b'ENSDARG00000060637'	b'0.059419647'	b'-1.0186156180900503'
b'ENSDARG00000060682'	b'0.059419647'	b'1.846502559319995'
b'ENSDARG00000060796'	b'0.059419647'	b'0.5336023337252016'
b'ENSDARG00000060797'	b'0.059419647'	b'0.2311619141535404'
b'ENSDARG00000060862'	b'0.059419647'	b'0.340440237898431'
b'ENSDARG00000060877'	b'0.059419647'	b'-1.0606573307277785'
b'ENSDARG00000060991'	b'0.059419647'	b'0.9127547117410744'
b'ENSDARG00000061013'	b'0.059419647'	b'1.0394712477630272'
b'ENSDARG00000061023'	b'0.059419647'	b'1.0167578082627526'
b'ENSDARG00000061051'	b'0.059419647'	b'-0.909589460579807'
b'ENSDARG00000061062'	b'0.059419647'	b'0.6136420572789809'
b'ENSDARG00000061091'	b'0.059419647'	b'-0.1420615162751073'
b'ENSDARG00000061103'	b'0.059419647'	b'-1.0267317968281324'
b'ENSDARG00000061143'	b'0.059419647'	b'0.0439709223997525'
b'ENSDARG00000061165'	b'0.059419647'	b'-0.2566214585366526'
b'ENSDARG00000061201'	b'0.059419647'	b'0.353609028310334'
b'ENSDARG00000061228'	b'0.059419647'	b'1.572257662009324'
b'ENSDARG00000061370'	b'0.059419647'	b'0.9438947727970054'
b'ENSDARG00000061371'	b'0.059419647'	b'-0.9608223909357804'
b'ENSDARG00000061385'	b'0.059419647'	b'1.1599000688486392'
b'ENSDARG00000061405'	b'0.059419647'	b'-0.3178237349508898'
b'ENSDARG00000061424'	b'0.059419647'	b'0.9511327401649188'
b'ENSDARG00000061480'	b'0.059419647'	b'-0.9258307140792704'
b'ENSDARG00000061541'	b'0.059419647'	b'-1.070097025836049'
b'ENSDARG00000061553'	b'0.059419647'	b'0.7254343908759735'
b'ENSDARG00000061566'	b'0.059419647'	b'0.4029868511612047'
b'ENSDARG00000061580'	b'0.059419647'	b'-0.604876011779889'
b'ENSDARG00000061654'	b'0.059419647'	b'-0.2959096012157912'
b'ENSDARG00000061688'	b'0.059419647'	b'-0.2189764023760181'
b'ENSDARG00000061692'	b'0.059419647'	b'-1.0009358829475126'
b'ENSDARG00000061699'	b'0.059419647'	b'-0.5203538784202782'
b'ENSDARG00000061732'	b'0.059419647'	b'0.1616239692308007'
b'ENSDARG00000061746'	b'0.059419647'	b'-0.8249812165756352'
b'ENSDARG00000061844'	b'0.059419647'	b'0.2884326886837313'
b'ENSDARG00000061890'	b'0.059419647'	b'-0.0514559206377796'
b'ENSDARG00000061899'	b'0.059419647'	b'-0.7707828711433539'
b'ENSDARG00000061908'	b'0.059419647'	b'-0.3410134099019382'
b'ENSDARG00000061909'	b'0.059419647'	b'-0.1979791274413944'
b'ENSDARG00000061916'	b'0.059419647'	b'-0.3485963409219509'
b'ENSDARG00000061923'	b'0.059419647'	b'2.0505267665822693'
b'ENSDARG00000061952'	b'0.059419647'	b'0.8693836158703134'
b'ENSDARG00000061985'	b'0.059419647'	b'0.434504507181425'
b'ENSDARG00000062000'	b'0.059419647'	b'-0.418087135686157'
b'ENSDARG00000062020'	b'0.059419647'	b'-0.1250975534293204'
b'ENSDARG00000062042'	b'0.059419647'	b'-0.996473208655812'
b'ENSDARG00000062055'	b'0.059419647'	b'0.2349539609683361'
b'ENSDARG00000062086'	b'0.059419647'	b'-1.0737415380514488'
b'ENSDARG00000062122'	b'0.059419647'	b'-1.006621725610398'
b'ENSDARG00000062129'	b'0.059419647'	b'-0.993976600144462'
b'ENSDARG00000062137'	b'0.059419647'	b'1.0614654899607707'
b'ENSDARG00000062187'	b'0.059419647'	b'0.695520128733506'
b'ENSDARG00000062198'	b'0.059419647'	b'1.40473129941303'
b'ENSDARG00000062199'	b'0.059419647'	b'-0.5016550445882189'
b'ENSDARG00000062235'	b'0.059419647'	b'-0.5805161625198936'
b'ENSDARG00000062272'	b'0.059419647'	b'0.9051402320860904'
b'ENSDARG00000062278'	b'0.059419647'	b'-0.9632105603320316'
b'ENSDARG00000062325'	b'0.059419647'	b'-1.0341404201247564'
b'ENSDARG00000062379'	b'0.059419647'	b'1.1081274505751622'
b'ENSDARG00000062446'	b'0.059419647'	b'1.6593695836340343'
b'ENSDARG00000062449'	b'0.059419647'	b'-0.7901917071306639'
b'ENSDARG00000062471'	b'0.059419647'	b'-1.088049943796915'
b'ENSDARG00000062510'	b'0.059419647'	b'-0.3079914790112258'
b'ENSDARG00000062519'	b'0.059419647'	b'-0.3122540171585124'
b'ENSDARG00000062565'	b'0.059419647'	b'-0.8063961171866214'
b'ENSDARG00000062573'	b'0.059419647'	b'-0.5092036246633517'
b'ENSDARG00000062575'	b'0.059419647'	b'-0.892174300968284'
b'ENSDARG00000062594'	b'0.059419647'	b'0.5753566974008975'
b'ENSDARG00000062634'	b'0.059419647'	b'-0.5471701447489742'
b'ENSDARG00000062650'	b'0.059419647'	b'1.983796015073504'
b'ENSDARG00000062720'	b'0.059419647'	b'-0.8924630030643832'
b'ENSDARG00000062790'	b'0.059419647'	b'0.027719243329058'
b'ENSDARG00000062799'	b'0.059419647'	b'-0.8969396323384821'
b'ENSDARG00000062821'	b'0.059419647'	b'-0.899226893908976'
b'ENSDARG00000062837'	b'0.059419647'	b'0.7076546254819694'
b'ENSDARG00000062855'	b'0.059419647'	b'-0.1635188217398923'
b'ENSDARG00000062880'	b'0.059419647'	b'-1.00481150994765'
b'ENSDARG00000062906'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000062965'	b'0.059419647'	b'0.2431393133511921'
b'ENSDARG00000063001'	b'0.059419647'	b'-1.007683236538856'
b'ENSDARG00000063009'	b'0.059419647'	b'-0.0956896447288159'
b'ENSDARG00000063018'	b'0.059419647'	b'-0.1118190426508029'
b'ENSDARG00000063049'	b'0.059419647'	b'0.0106496186995182'
b'ENSDARG00000063144'	b'0.059419647'	b'0.1167822409937503'
b'ENSDARG00000063186'	b'0.059419647'	b'-0.7249485438292432'
b'ENSDARG00000063197'	b'0.059419647'	b'0.2058239795483459'
b'ENSDARG00000063229'	b'0.059419647'	b'1.668153974637938'
b'ENSDARG00000063330'	b'0.059419647'	b'-0.2123858385701796'
b'ENSDARG00000063387'	b'0.059419647'	b'-0.3016832847499069'
b'ENSDARG00000063446'	b'0.059419647'	b'1.003216062757646'
b'ENSDARG00000063518'	b'0.059419647'	b'1.4615704120328137'
b'ENSDARG00000063525'	b'0.059419647'	b'0.5917081137774102'
b'ENSDARG00000063538'	b'0.059419647'	b'-0.5348321894895162'
b'ENSDARG00000063573'	b'0.059419647'	b'-0.2731392444435189'
b'ENSDARG00000063621'	b'0.059419647'	b'-0.4014267252443556'
b'ENSDARG00000067517'	b'0.059419647'	b'-0.483725456605124'
b'ENSDARG00000067564'	b'0.059419647'	b'0.5587234974086003'
b'ENSDARG00000067605'	b'0.059419647'	b'0.4247667075175572'
b'ENSDARG00000067795'	b'0.059419647'	b'1.0411615042702862'
b'ENSDARG00000067805'	b'0.059419647'	b'1.0400905194462862'
b'ENSDARG00000067925'	b'0.059419647'	b'-1.0583531061132023'
b'ENSDARG00000067985'	b'0.059419647'	b'0.1512450227509686'
b'ENSDARG00000067997'	b'0.059419647'	b'4.105181852172727'
b'ENSDARG00000068011'	b'0.059419647'	b'0.6353993819929454'
b'ENSDARG00000068127'	b'0.059419647'	b'-1.060902430835999'
b'ENSDARG00000068161'	b'0.059419647'	b'-1.0180861994492991'
b'ENSDARG00000068181'	b'0.059419647'	b'-1.0728279819133677'
b'ENSDARG00000068363'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000068366'	b'0.059419647'	b'0.2311789417756878'
b'ENSDARG00000068369'	b'0.059419647'	b'1.0485344209202367'
b'ENSDARG00000068436'	b'0.059419647'	b'3.126304122745128'
b'ENSDARG00000068602'	b'0.059419647'	b'0.5237916380186848'
b'ENSDARG00000068702'	b'0.059419647'	b'0.1656601371397784'
b'ENSDARG00000068745'	b'0.059419647'	b'-0.552868469723618'
b'ENSDARG00000068820'	b'0.059419647'	b'2.3076492374103523'
b'ENSDARG00000068833'	b'0.059419647'	b'1.231926961647685'
b'ENSDARG00000068855'	b'0.059419647'	b'-0.4631236147562731'
b'ENSDARG00000068893'	b'0.059419647'	b'0.5986259602212948'
b'ENSDARG00000068934'	b'0.059419647'	b'0.4024113184251756'
b'ENSDARG00000068976'	b'0.059419647'	b'0.1549284700472324'
b'ENSDARG00000068995'	b'0.059419647'	b'3.553009880536303'
b'ENSDARG00000069014'	b'0.059419647'	b'-0.81549278243365'
b'ENSDARG00000069030'	b'0.059419647'	b'0.2614116734737385'
b'ENSDARG00000069074'	b'0.059419647'	b'1.582528693329217'
b'ENSDARG00000069100'	b'0.059419647'	b'2.182498180188001'
b'ENSDARG00000069133'	b'0.059419647'	b'-0.9314680141376168'
b'ENSDARG00000069134'	b'0.059419647'	b'-1.081025023927496'
b'ENSDARG00000069175'	b'0.059419647'	b'0.2743416666222176'
b'ENSDARG00000069185'	b'0.059419647'	b'0.032545855833944'
b'ENSDARG00000069192'	b'0.059419647'	b'1.18506337248563'
b'ENSDARG00000069254'	b'0.059419647'	b'-0.891361890565789'
b'ENSDARG00000069297'	b'0.059419647'	b'-0.0271820854032227'
b'ENSDARG00000069305'	b'0.059419647'	b'-1.0231207728406122'
b'ENSDARG00000069327'	b'0.059419647'	b'-0.7015961921586815'
b'ENSDARG00000069331'	b'0.059419647'	b'0.1215439726503215'
b'ENSDARG00000069421'	b'0.059419647'	b'1.6068117999453695'
b'ENSDARG00000069471'	b'0.059419647'	b'-0.577338984011687'
b'ENSDARG00000069473'	b'0.059419647'	b'0.0526273184230029'
b'ENSDARG00000069481'	b'0.059419647'	b'-1.064391104777557'
b'ENSDARG00000069498'	b'0.059419647'	b'-0.5393740696482048'
b'ENSDARG00000069501'	b'0.059419647'	b'-0.3124793362255572'
b'ENSDARG00000069503'	b'0.059419647'	b'2.1337389318263997'
b'ENSDARG00000069529'	b'0.059419647'	b'0.7961132859162989'
b'ENSDARG00000069563'	b'0.059419647'	b'-0.8574331746504401'
b'ENSDARG00000069566'	b'0.059419647'	b'-0.3204059716689809'
b'ENSDARG00000069619'	b'0.059419647'	b'1.2669792313746124'
b'ENSDARG00000069742'	b'0.059419647'	b'0.4622712095831107'
b'ENSDARG00000069774'	b'0.059419647'	b'0.4927489803620931'
b'ENSDARG00000069823'	b'0.059419647'	b'1.1500805405328036'
b'ENSDARG00000069855'	b'0.059419647'	b'1.9772447044163155'
b'ENSDARG00000069865'	b'0.059419647'	b'-0.6529398746271069'
b'ENSDARG00000069878'	b'0.059419647'	b'1.5053383005972658'
b'ENSDARG00000069909'	b'0.059419647'	b'0.4613133324676142'
b'ENSDARG00000069912'	b'0.059419647'	b'0.8856711139805217'
b'ENSDARG00000069961'	b'0.059419647'	b'-0.971351977399346'
b'ENSDARG00000069977'	b'0.059419647'	b'2.0394198091939053'
b'ENSDARG00000069995'	b'0.059419647'	b'0.4313241826801714'
b'ENSDARG00000070038'	b'0.059419647'	b'0.2532637528158252'
b'ENSDARG00000070041'	b'0.059419647'	b'-0.9769663435447252'
b'ENSDARG00000070065'	b'0.059419647'	b'-1.079276925235571'
b'ENSDARG00000070124'	b'0.059419647'	b'1.1035407105748358'
b'ENSDARG00000070155'	b'0.059419647'	b'1.7118198881794002'
b'ENSDARG00000070162'	b'0.059419647'	b'-0.0928197847902706'
b'ENSDARG00000070206'	b'0.059419647'	b'-0.7901176796508745'
b'ENSDARG00000070227'	b'0.059419647'	b'0.1165326628313333'
b'ENSDARG00000070256'	b'0.059419647'	b'1.407648041995241'
b'ENSDARG00000070272'	b'0.059419647'	b'-0.9300039088833172'
b'ENSDARG00000070278'	b'0.059419647'	b'1.4863765260215576'
b'ENSDARG00000070318'	b'0.059419647'	b'0.2262210291967188'
b'ENSDARG00000070320'	b'0.059419647'	b'0.7425062438563235'
b'ENSDARG00000070357'	b'0.059419647'	b'-0.2221572097419585'
b'ENSDARG00000070362'	b'0.059419647'	b'-0.3135036595165266'
b'ENSDARG00000070368'	b'0.059419647'	b'-1.002548553466572'
b'ENSDARG00000070371'	b'0.059419647'	b'-0.0473947835600189'
b'ENSDARG00000070378'	b'0.059419647'	b'-1.091598717576009'
b'ENSDARG00000070426'	b'0.059419647'	b'2.449124216784514'
b'ENSDARG00000070434'	b'0.059419647'	b'0.947673607880458'
b'ENSDARG00000070441'	b'0.059419647'	b'0.2002673678459386'
b'ENSDARG00000070484'	b'0.059419647'	b'-0.5362056857161578'
b'ENSDARG00000070487'	b'0.059419647'	b'-0.5972896931656656'
b'ENSDARG00000070522'	b'0.059419647'	b'-1.0786118698356164'
b'ENSDARG00000070535'	b'0.059419647'	b'-0.2011658779290579'
b'ENSDARG00000070553'	b'0.059419647'	b'0.7946550431634374'
b'ENSDARG00000070583'	b'0.059419647'	b'-0.7137405801320886'
b'ENSDARG00000070674'	b'0.059419647'	b'2.011422822591318'
b'ENSDARG00000070681'	b'0.059419647'	b'-0.264684912074717'
b'ENSDARG00000070704'	b'0.059419647'	b'0.7326040201097904'
b'ENSDARG00000070723'	b'0.059419647'	b'1.5819459144976902'
b'ENSDARG00000070774'	b'0.059419647'	b'-1.0744872185964218'
b'ENSDARG00000070913'	b'0.059419647'	b'2.862268798332716'
b'ENSDARG00000070914'	b'0.059419647'	b'2.496460954694941'
b'ENSDARG00000070919'	b'0.059419647'	b'-1.0665845300941292'
