Gene ID,Median log RPKM,Z-score
ENSDARG00000053380,-0.9824733550317696,-0.9936767196910794
ENSDARG00000053381,0.0910601635809355,0.9388732490696435
ENSDARG00000053383,-0.7611548523423973,-0.5952643198516856
ENSDARG00000053386,-0.9716273943834548,-0.9741520746300036
ENSDARG00000053389,-0.8584853028660486,-0.7704763238159588
ENSDARG00000053395,0.3069304435553578,1.327477885616109
ENSDARG00000053404,0.8255823993588615,2.261143023786194
ENSDARG00000053405,0.3689208479738995,1.4390715639181433
ENSDARG00000053424,-0.9800165017117778,-0.9892539497221123
ENSDARG00000053425,-0.507748943628131,-0.13908892105986426
ENSDARG00000053431,-0.8602555511200533,-0.7736630833802026
ENSDARG00000053446,0.7131671668072395,2.058775747507192
ENSDARG00000053447,0.3811621470135657,1.46110806456441
ENSDARG00000053448,-0.9403454367816088,-0.9178390251181965
ENSDARG00000053449,-1.0,-1.025227776643269
ENSDARG00000053450,-0.8230902796585482,-0.7067590296579387
ENSDARG00000053452,0.1037966186872167,0.9618011181030891
ENSDARG00000053453,-0.9722960896935496,-0.9753558443104364
ENSDARG00000053454,-0.9771494289995144,-0.9840927123834967
ENSDARG00000053455,-0.525846646878021,-0.17166798379412554
ENSDARG00000053456,-0.6652159968201677,-0.4225574327094754
ENSDARG00000053457,2.0280323604476824,4.425765361560521
ENSDARG00000053459,-0.0951792582664995,0.6036093913203434
ENSDARG00000053460,-0.7468816035679762,-0.5695699507473401
ENSDARG00000053462,-0.97703441793251,-0.9838856721466592
ENSDARG00000053463,-0.3634024178957712,0.12076032347539575
ENSDARG00000053466,-0.2163724064680481,0.3854403162889637
ENSDARG00000053467,0.2767676087560687,1.2731794548373205
ENSDARG00000053468,0.2402830793501583,1.207500857065397
ENSDARG00000053474,-0.1488864909646115,0.5069268853031226
ENSDARG00000053475,-0.8466827716318112,-0.7492296827259829
ENSDARG00000053476,-0.9684215054488912,-0.9683809082407626
ENSDARG00000053479,-0.6295056406060023,-0.3582724834371864
ENSDARG00000053480,-0.7749800652710059,-0.6201521452898886
ENSDARG00000053481,-0.7612588001164179,-0.5954514442068671
ENSDARG00000053483,-0.2570831504767436,0.3121537856886892
ENSDARG00000053484,-0.4075632202776837,0.04126307836478235
ENSDARG00000053485,0.6761930655401265,1.9922158339042584
ENSDARG00000053487,-0.9803472308847112,-0.9898493206553336
ENSDARG00000053488,-0.8932079279257559,-0.8329831825315981
ENSDARG00000053493,-0.1486687712372456,0.5073188192716709
ENSDARG00000053496,0.5752948750949316,1.8105812678546993
ENSDARG00000053498,-0.977498094417362,-0.984720371725927
ENSDARG00000053499,-0.9515198006087008,-0.9379548539121351
ENSDARG00000053500,-0.2190233113388288,0.38066821925017236
ENSDARG00000053502,-1.0,-1.025227776643269
ENSDARG00000053505,0.2874277367789771,1.2923695683460996
ENSDARG00000053509,-0.6467742335201798,-0.3893590011082522
ENSDARG00000053512,-0.9641556469841988,-0.9607016094580545
ENSDARG00000053517,-0.96581166720397,-0.9636827383827683
ENSDARG00000053518,-0.0125583425305533,0.7523416342882394
ENSDARG00000053520,-0.9010865503311106,-0.8471660945873127
ENSDARG00000053525,-1.0,-1.025227776643269
ENSDARG00000053526,-1.0,-1.025227776643269
ENSDARG00000053527,-0.2454003091043523,0.33318496388462276
ENSDARG00000053528,-0.1926966242992384,0.4280609064218607
ENSDARG00000053530,-0.6673849541884705,-0.42646193910977265
ENSDARG00000053535,-0.7837464140856575,-0.6359331216955376
ENSDARG00000053542,1.192785738664385,2.9221738994879303
ENSDARG00000053544,-0.8278967701593968,-0.7154115616061422
ENSDARG00000053547,-0.944536664175446,-0.9253839747900953
ENSDARG00000053554,-0.4547591361311265,-0.04369790713483253
ENSDARG00000053558,-0.4298830515127495,0.0010834394357510059
ENSDARG00000053559,-0.8190463321314128,-0.6994792097624828
ENSDARG00000053563,-0.9334169694593354,-0.9053665600529957
ENSDARG00000053568,-0.5693688358006149,-0.25001561186953813
ENSDARG00000053569,-0.2398233785419559,0.34322442403866393
ENSDARG00000053570,-0.8138525930485581,-0.6901295619608073
ENSDARG00000053571,1.0168027655278518,2.605373461177516
ENSDARG00000053574,-0.7186032787105506,-0.5186639707547964
ENSDARG00000053575,-0.9733657155228564,-0.9772813597481693
ENSDARG00000053580,-1.0,-1.025227776643269
ENSDARG00000053583,-0.8111826796388539,-0.6853232461941741
ENSDARG00000053586,0.1859664361089003,1.1097213044206602
ENSDARG00000053609,0.2735511433779134,1.2673892489813297
ENSDARG00000053617,-0.8423118331104446,-0.7413612212793036
ENSDARG00000053619,-0.2333994795091362,0.3547885770529458
ENSDARG00000053620,-0.8613267187415757,-0.775591374316275
ENSDARG00000053624,-0.8178434719775513,-0.6973138490052587
ENSDARG00000053625,-0.915723295712964,-0.8735148217952091
ENSDARG00000053630,-0.7219185120621455,-0.524631976409933
ENSDARG00000053636,-0.6302763742732835,-0.3596599401852085
ENSDARG00000053644,-0.9277613534931276,-0.8951854522726427
ENSDARG00000053646,-0.7510825013121085,-0.5771323087579975
ENSDARG00000053648,-0.7632894374479455,-0.5991069501073064
ENSDARG00000053650,-0.9044176762537371,-0.8531627096776632
ENSDARG00000053652,-0.5011103335048853,-0.12713825015498906
ENSDARG00000053656,0.4576975476354503,1.598885305345909
ENSDARG00000053665,-1.0,-1.025227776643269
ENSDARG00000053666,-0.4940994247801506,-0.11451737600242491
ENSDARG00000053668,0.4185619592392635,1.5284343330928771
ENSDARG00000053684,1.054494146509419,2.6732246049709634
ENSDARG00000053685,0.3553880753243581,1.4147101826406276
ENSDARG00000053691,0.3028892451887127,1.3202030146951633
ENSDARG00000053695,-0.2176640168964577,0.38311518936018396
ENSDARG00000053702,-0.5749660675482635,-0.2600916177431537
ENSDARG00000053708,-0.9631120615041332,-0.9588229712488758
ENSDARG00000053709,-0.98154547630146,-0.9920063740705806
ENSDARG00000053711,-0.8235671015793486,-0.7076173933440005
ENSDARG00000053713,-0.5813783014262122,-0.2716347714180663
ENSDARG00000053716,0.3274661415095406,1.3644457694797827
ENSDARG00000053724,-0.9496580705553972,-0.9346034109492715
ENSDARG00000053728,-0.7701772415411581,-0.6115062141772065
ENSDARG00000053744,-0.7385553814604361,-0.5545812801610549
ENSDARG00000053746,-0.9812495764817918,-0.9914737021256979
ENSDARG00000053753,-0.0680376759186058,0.652469033994865
ENSDARG00000053761,-1.0,-1.025227776643269
ENSDARG00000053771,-0.9834232819987136,-0.9953867560322502
ENSDARG00000053773,-0.9488116987445724,-0.9330797921817056
ENSDARG00000053774,-0.6617568510347586,-0.4163303592519367
ENSDARG00000053792,-0.0579227188893182,0.6706777434129245
ENSDARG00000053800,0.3056788316127969,1.325224763027424
ENSDARG00000053802,-0.0191228593922644,0.740524344342395
ENSDARG00000053803,-0.9610661676959296,-0.9551400009954262
ENSDARG00000053804,-0.6397431076958278,-0.37670173260510975
ENSDARG00000053805,-0.1752457787803575,0.4594755109755618
ENSDARG00000053810,0.8212051228084232,2.253263152767599
ENSDARG00000053813,-1.0,-1.025227776643269
ENSDARG00000053820,-0.2983916740049394,0.23779114635803353
ENSDARG00000053828,-0.9129220085904396,-0.8684720101388762
ENSDARG00000053829,-0.974967879273536,-0.9801655375149955
ENSDARG00000053831,-0.192376454950642,0.4286372678059259
ENSDARG00000053833,-0.9945688823738448,-1.0154508055317144
ENSDARG00000053835,-0.8762608002017818,-0.8024753589883952
ENSDARG00000053836,-0.8337511617920939,-0.7259505006990755
ENSDARG00000053840,0.3352530850217891,1.3784636433332087
ENSDARG00000053845,-0.5787263708828665,-0.2668608279874773
ENSDARG00000053853,-0.6388956285241333,-0.3751761203923677
ENSDARG00000053854,-1.0,-1.025227776643269
ENSDARG00000053857,-0.1128165995710644,0.5718590614087016
ENSDARG00000053858,0.3914052196005662,1.4795474046174362
ENSDARG00000053859,-0.9966786900544086,-1.0192488320455335
ENSDARG00000053862,-1.0,-1.025227776643269
ENSDARG00000053864,-0.0374518110065667,0.7075289937031238
ENSDARG00000053868,-0.3880825823134363,0.07633166787458713
ENSDARG00000053875,-1.0,-1.025227776643269
ENSDARG00000053876,-0.1264381660784473,0.5473378355020032
ENSDARG00000053877,-0.93009390005156,-0.8993844481125274
ENSDARG00000053878,-0.1255662740607852,0.5489073951499154
ENSDARG00000053884,-0.2303697018020292,0.3602427121234446
ENSDARG00000053890,-0.6922968318837419,-0.4713077195414651
ENSDARG00000053896,-0.8497391307205585,-0.7547316689789255
ENSDARG00000053906,-0.9913726393246166,-1.0096970034399828
ENSDARG00000053912,0.717595348771818,2.0667472572634704
ENSDARG00000053917,-0.187815139026953,0.4368484422061667
ENSDARG00000053918,-0.6278665520248338,-0.3553218344528614
ENSDARG00000053928,-1.0,-1.025227776643269
ENSDARG00000053929,-0.9988711679942976,-1.0231956796294979
ENSDARG00000053934,-0.0783616622957407,0.6338840348265101
ENSDARG00000053938,-1.0,-1.025227776643269
ENSDARG00000053939,-0.6826120453734446,-0.45387339304543173
ENSDARG00000053940,-0.8289323263367356,-0.7172757456520696
ENSDARG00000053950,0.0587434661235435,0.8806974850353361
ENSDARG00000053953,-1.0,-1.025227776643269
ENSDARG00000053956,-0.1092432140066853,0.5782917866483708
ENSDARG00000053959,-0.4399967689836373,-0.017123038558226063
ENSDARG00000053961,-0.6923893910993404,-0.4714743424797451
ENSDARG00000053963,-0.3518311021323036,0.14159073587472884
ENSDARG00000053966,-0.9897903060594828,-1.0068485240501124
ENSDARG00000053973,-0.1644560843528474,0.4788988668999937
ENSDARG00000053979,1.2073911014544585,2.948466132487018
ENSDARG00000053987,-0.7348542263872057,-0.5479185472354978
ENSDARG00000053990,1.028780356184583,2.6269352401515036
ENSDARG00000053992,-0.1987276297165644,0.4172040313185003
ENSDARG00000053995,-0.2179856537100961,0.38253618627982144
ENSDARG00000054003,-1.0,-1.025227776643269
ENSDARG00000054007,-0.2768791817958388,0.2765174324272262
ENSDARG00000054010,0.8607683356776441,2.3244839246101874
ENSDARG00000054023,-0.7095856609486793,-0.502430665858531
ENSDARG00000054025,-0.9003985487662514,-0.845927570237934
ENSDARG00000054026,-0.0599875855890205,0.6669606186032945
ENSDARG00000054030,-0.7206674782553777,-0.522379894567801
ENSDARG00000054031,-0.0525034742534584,0.6804333410446328
ENSDARG00000054032,0.2832271004271247,1.2848076808877202
ENSDARG00000054033,-0.4922208634921589,-0.11113563384395461
ENSDARG00000054036,-0.9884453526352224,-1.0044273703059816
ENSDARG00000054048,-0.9939868990710328,-1.0144031327817082
ENSDARG00000054050,-0.8551226418521152,-0.7644229399907124
ENSDARG00000054054,-0.6334434045860069,-0.36536115419092213
ENSDARG00000054055,-0.7022238098631047,-0.48917803346393807
ENSDARG00000054058,1.5113942659060802,3.4957255294021254
ENSDARG00000054060,-0.3599661956754632,0.12694613046639938
ENSDARG00000054063,0.0722668805850871,0.9050420199213706
ENSDARG00000054076,-0.4087253100157739,0.03917111155787212
ENSDARG00000054087,-0.1547231481611633,0.4964198713279655
ENSDARG00000054096,-0.6248204175851513,-0.34983825437437754
ENSDARG00000054103,-0.7775555975606441,-0.6247885583683684
ENSDARG00000054122,-0.1088397924173006,0.5790180167720193
ENSDARG00000054124,-1.0,-1.025227776643269
ENSDARG00000054127,-0.9088101076315496,-0.8610698620625692
ENSDARG00000054128,0.0222356842293436,0.8149770286770353
ENSDARG00000054136,-0.9228177304061156,-0.8862860574454408
ENSDARG00000054137,-0.7500768067780533,-0.5753218809449164
ENSDARG00000054150,-0.9476995125042544,-0.9310776604860319
ENSDARG00000054152,-0.9879352363269872,-1.0035090708412213
ENSDARG00000054153,-0.4340790211197646,-0.006470047057560197
ENSDARG00000054154,-0.0054040969649517,0.7652205400742244
ENSDARG00000054155,0.9069084942495208,2.407544360507824
ENSDARG00000054160,-0.9657161804780174,-0.9635108454087182
ENSDARG00000054162,-0.8654993165386823,-0.7831027874232173
ENSDARG00000054164,-0.0067254517613459,0.7628418680288527
ENSDARG00000054170,-0.7390105935658303,-0.555400742362101
ENSDARG00000054172,1.0256884889345508,2.6213693329358785
ENSDARG00000054177,-0.949627690713002,-0.9345487218664866
ENSDARG00000054181,-0.9834002755971714,-0.9953453404454884
ENSDARG00000054184,-1.0,-1.025227776643269
ENSDARG00000054186,-0.9524876886750794,-0.939697223405042
ENSDARG00000054191,1.1628534835187767,2.86829055281671
ENSDARG00000054196,-0.8650447340510891,-0.7822844586454324
ENSDARG00000054199,-0.7455976445223215,-0.5672585976591044
ENSDARG00000054201,0.3168401977540263,1.3453171936908224
ENSDARG00000054202,-0.4570193344788029,-0.047766663415344
ENSDARG00000054203,-0.9774944144369024,-0.9847137471110464
ENSDARG00000054207,-0.990460326215388,-1.0080546786870324
ENSDARG00000054208,0.0363534521186614,0.8403915047231393
ENSDARG00000054211,-0.8514467843486644,-0.7578057471594697
ENSDARG00000054213,0.7060388389182903,2.045943498117432
ENSDARG00000054218,-0.5686432752975098,-0.24870947479668565
ENSDARG00000054220,0.0045592305237398,0.7831562895344795
ENSDARG00000054222,-0.0852083206649526,0.6215588403280333
ENSDARG00000054224,-0.7512975460213305,-0.5775194272213557
ENSDARG00000054239,-1.0,-1.025227776643269
ENSDARG00000054250,0.336649681471441,1.3809777636455711
ENSDARG00000054251,0.0799650905541325,0.9189001577226172
ENSDARG00000054253,-0.9808850923897392,-0.9908175663753952
ENSDARG00000054254,-1.0,-1.025227776643269
ENSDARG00000054255,-0.2763067668930883,0.2775478803669032
ENSDARG00000054259,-0.1286006530770524,0.5434449769101259
ENSDARG00000054261,-1.0,-1.025227776643269
ENSDARG00000054264,-0.1852154542624998,0.4415283340057484
ENSDARG00000054271,0.9325344909963308,2.453675681378465
ENSDARG00000054272,1.0763006892956168,2.7124802340217498
ENSDARG00000054288,-0.5218677199986772,-0.16450521255032324
ENSDARG00000054290,0.9863290304956474,2.5505153550602393
ENSDARG00000054292,0.1297234352497758,1.0084739677806545
ENSDARG00000054300,0.6743824128631577,1.9889563392414047
ENSDARG00000054301,-0.2679348248587705,0.29261885489762424
ENSDARG00000054302,-0.0259899371136751,0.7281623914029661
ENSDARG00000054304,0.1487897541084354,1.042796709712644
ENSDARG00000054307,-0.5301673756160121,-0.17944605876137842
ENSDARG00000054312,-0.1068535512869672,0.5825936016679034
ENSDARG00000054313,-0.2885759863359312,0.25546111806289495
ENSDARG00000054318,-0.8649765238026221,-0.7821616681491335
ENSDARG00000054319,-0.5838122249101648,-0.27601626363170223
ENSDARG00000054320,0.4152772635642703,1.5225213006499778
ENSDARG00000054321,-0.8853331603840414,-0.8188072099113818
ENSDARG00000054323,-0.9188876710783532,-0.8792112564267359
ENSDARG00000054324,-0.7186777411081604,-0.5187980162239688
ENSDARG00000054331,-0.8544844951639419,-0.7632741632260263
ENSDARG00000054332,-0.6765843872868679,-0.4430225437287123
ENSDARG00000054334,-0.0842143503471604,0.6233481624808066
ENSDARG00000054337,-0.1333884774819542,0.5348260472319154
ENSDARG00000054340,-0.3801091732723048,0.09068521261836718
ENSDARG00000054343,-0.985254151105152,-0.9986826438392977
ENSDARG00000054344,-0.4349630495243841,-0.00806145434583819
ENSDARG00000054352,-0.9159707618563856,-0.8739603045672392
ENSDARG00000054355,0.856941871092215,2.3175956124272656
ENSDARG00000054362,0.8177289420404619,2.247005413332307
ENSDARG00000054363,0.0287111350395917,0.8266339839970968
ENSDARG00000054373,-0.4590864679362174,-0.051487868789269385
ENSDARG00000054374,-0.9587386894053505,-0.950950128932966
ENSDARG00000054378,-0.9445597511870362,-0.9254255354891827
ENSDARG00000054389,-0.4494046977971049,-0.03405897229419829
ENSDARG00000054400,-0.0538929009007022,0.6779321276431209
ENSDARG00000054414,-1.0,-1.025227776643269
ENSDARG00000054418,-0.2211059470006837,0.37691910716985394
ENSDARG00000054420,-0.9435936983920166,-0.9236864698089151
ENSDARG00000054423,-0.1835680804760768,0.4444938978230786
ENSDARG00000054433,0.2337025820051849,1.1956547994267939
ENSDARG00000054438,0.578813210382537,1.816914892871772
ENSDARG00000054442,-0.0022151176940476,0.7709612660818561
ENSDARG00000054446,0.5292125225036147,1.7276248929332576
ENSDARG00000054447,-0.1358439781725741,0.5304057122347541
ENSDARG00000054448,-0.5919725461056973,-0.29070628327066333
ENSDARG00000054451,0.2021219849389466,1.138804146125654
ENSDARG00000054454,-0.6680538204653332,-0.42766601656058806
ENSDARG00000054456,-0.7992332558687273,-0.6638121725916385
ENSDARG00000054458,-0.1428513160018938,0.5177912663247208
ENSDARG00000054473,-0.2443349834527013,0.3351027382429666
ENSDARG00000054501,-0.060853530157156,0.6654017654151226
ENSDARG00000054510,0.1188665757698194,0.9889297028973904
ENSDARG00000054530,-0.2862856185147713,0.2595841847249895
ENSDARG00000054533,0.6006215124266329,1.8561736888975404
ENSDARG00000054534,-0.5679336059763599,-0.24743194465846416
ENSDARG00000054537,-0.4279395218321565,0.004582136177301576
ENSDARG00000054539,0.6961394386264292,2.0281228289039466
ENSDARG00000054540,0.2558648331455503,1.2355507663494922
ENSDARG00000054542,-0.904131637933909,-0.8526477901744859
ENSDARG00000054543,-0.4263013440609413,0.007531145542819695
ENSDARG00000054548,-0.8362063933844271,-0.7303703512717858
ENSDARG00000054560,-0.5320208160941114,-0.18278257902455516
ENSDARG00000054562,-0.5383213059480435,-0.19412457371711803
ENSDARG00000054570,0.2600446788112768,1.2430752269002565
ENSDARG00000054572,-0.9771870379141314,-0.9841604150732666
ENSDARG00000054574,0.2452118896759206,1.2163735863057363
ENSDARG00000054575,-0.961005855381001,-0.9550314281746337
ENSDARG00000054578,1.32811392879225,3.165788546883399
ENSDARG00000054583,-0.7285113278727048,-0.5365002094625965
ENSDARG00000054584,-0.7227398129384185,-0.5261104630666287
ENSDARG00000054588,1.042909447424124,2.6523701002282327
ENSDARG00000054597,0.1980228638856678,1.1314250041369647
ENSDARG00000054606,-0.0944413926399873,0.6049376797889778
ENSDARG00000054609,-0.1181356182052821,0.562283888284458
ENSDARG00000054610,0.2131749006926784,1.1587013469342442
ENSDARG00000054616,-0.1112110812132138,0.5747492780610131
ENSDARG00000054619,-0.8889937857843339,-0.8253969822662514
ENSDARG00000054632,-0.3980915748517304,0.058313713258505054
ENSDARG00000054641,-0.0568441582323254,0.6726193431187927
ENSDARG00000054645,-0.1938817697003475,0.42592743534882876
ENSDARG00000054649,-0.0545931303116596,0.6766715910107671
ENSDARG00000054655,-1.0,-1.025227776643269
ENSDARG00000054658,-0.9877093379057428,-1.0031024137789593
ENSDARG00000054666,-0.1475482303989466,0.5093359907195156
ENSDARG00000054667,-1.0,-1.025227776643269
ENSDARG00000054680,-0.949978893068516,-0.935180948144856
ENSDARG00000054683,-0.7395126205627471,-0.5563044796375448
ENSDARG00000054690,-0.933645597310339,-0.9057781305709669
ENSDARG00000054696,0.9951787287652688,2.5664463752081708
ENSDARG00000054700,-1.0,-1.025227776643269
ENSDARG00000054707,0.2750952103252057,1.2701688422394983
ENSDARG00000054718,-0.92158482884312,-0.8840666168450846
ENSDARG00000054723,-0.2832677023997161,0.2650169668344939
ENSDARG00000054741,-0.9766141420814872,-0.9831291013748267
ENSDARG00000054744,-1.0,-1.025227776643269
ENSDARG00000054746,-0.1833188718717549,0.4449425173325277
ENSDARG00000054748,-0.7386535359382902,-0.554757975559775
ENSDARG00000054749,-0.3335706274776837,0.17446281589039989
ENSDARG00000054753,-0.7071507625235214,-0.49804741857850643
ENSDARG00000054754,-0.962075435817675,-0.9569568618976091
ENSDARG00000054755,-0.1562934973920696,0.4935929653166346
ENSDARG00000054771,-0.951548047169063,-0.9380057027104253
ENSDARG00000054777,0.1933726018122256,1.1230537109551986
ENSDARG00000054778,-0.4362243187117899,-0.01033196168115628
ENSDARG00000054786,-0.916556537632842,-0.8750148044397299
ENSDARG00000054789,0.1500533397217119,1.0450713870237163
ENSDARG00000054793,0.4159849811495537,1.5237953173188736
ENSDARG00000054794,-0.8602964990148058,-0.7737367968240334
ENSDARG00000054797,-0.9172889670137756,-0.8763333067060326
ENSDARG00000054799,-0.1608774333876398,0.48534107079126554
ENSDARG00000054804,1.076126782157288,2.7121671704527808
ENSDARG00000054805,-0.1983184248709355,0.41794067232497656
ENSDARG00000054807,0.1828799292992705,1.1041650469446587
ENSDARG00000054814,0.0348032309255371,0.8376008327353507
ENSDARG00000054818,2.085352855919946,4.528952378839147
ENSDARG00000054821,0.0615844288142953,0.8858117197230035
ENSDARG00000054823,1.0222251987433622,2.6151347988158444
ENSDARG00000054827,-0.6513396984670298,-0.3975776444830904
ENSDARG00000054829,-0.0953713967840235,0.6032635080483254
ENSDARG00000054833,0.6396994327877076,1.9265208485005505
ENSDARG00000054835,-0.4611499671468223,-0.05520253187696291
ENSDARG00000054837,0.2122771204211468,1.1570851838563139
ENSDARG00000054842,-0.1293964717388505,0.5420123627408128
ENSDARG00000054846,-0.2950664709722778,0.24377709920019305
ENSDARG00000054847,-0.5128014763911735,-0.14818437254236497
ENSDARG00000054848,0.0680896280892776,0.8975222275345297
ENSDARG00000054849,0.4553003818444249,1.5945699834726366
ENSDARG00000054856,0.1200926074437814,0.9911367764839484
ENSDARG00000054858,-0.2914385941618923,0.25030791830832716
ENSDARG00000054864,0.2249007018924587,1.1798098604081537
ENSDARG00000054867,-0.2183068722036192,0.381957936249561
ENSDARG00000054874,-0.7093060660274458,-0.5019273456110239
ENSDARG00000054878,-1.0,-1.025227776643269
ENSDARG00000054879,-0.8526018910241582,-0.7598851432201773
ENSDARG00000054890,-0.9611927426849012,-0.9553678583345236
ENSDARG00000054898,-0.931112114440614,-0.9012174138761869
ENSDARG00000054903,-0.4159755826797983,0.026119340031936236
ENSDARG00000054906,0.2749901036813654,1.2699796317139318
ENSDARG00000054907,1.0639366825891927,2.690222837899517
ENSDARG00000054911,-0.3965905907319498,0.06101574981674954
ENSDARG00000054914,-0.5286709519448182,-0.1767522318161743
ENSDARG00000054916,0.7170195435721265,2.0657107061904174
ENSDARG00000054929,-0.2364302266234917,0.3493326968781579
ENSDARG00000054930,-0.1932599263330226,0.4270468632560736
ENSDARG00000054931,-0.9543607935940612,-0.9430691431354495
ENSDARG00000054934,-0.0175447948684946,0.7433651392437547
ENSDARG00000054937,0.0814586832902716,0.9215888884846497
ENSDARG00000054941,-0.9258942409078018,-0.8918243198013371
ENSDARG00000054942,0.6472031074777143,1.940028788435675
ENSDARG00000054946,-0.8481665128007349,-0.7519006789267889
ENSDARG00000054949,-1.0,-1.025227776643269
ENSDARG00000054950,0.1294473767368286,1.0079770136927546
ENSDARG00000054957,-0.4661880437973465,-0.06427195980331833
ENSDARG00000054963,-0.1382451354786052,0.526083204929387
ENSDARG00000054968,0.0178685876971096,0.8071154834894662
ENSDARG00000054973,0.2641075245216581,1.2503890668638409
ENSDARG00000054975,-0.7854240003908972,-0.6389530733836545
ENSDARG00000054978,-0.3510674889607502,0.14296537447263483
ENSDARG00000054980,-0.1357684053883764,0.5305417565959298
ENSDARG00000054984,-0.8028762291600042,-0.670370168032108
ENSDARG00000055009,0.060701464095927,0.8842222272578735
ENSDARG00000055011,-1.0,-1.025227776643269
ENSDARG00000055014,-0.986641674052458,-1.0011804302446408
ENSDARG00000055022,0.1222265393446442,0.9949782308557498
ENSDARG00000055026,-0.8343862492245573,-0.7270937702630791
ENSDARG00000055027,-0.141978139130367,0.5193631389365536
ENSDARG00000055036,-0.6250472410215814,-0.350246576627374
ENSDARG00000055043,-0.8546972201107719,-0.7636571057073026
ENSDARG00000055045,-0.2226856490099345,0.3740753645053733
ENSDARG00000055046,-0.8010268669939115,-0.6670409894509601
ENSDARG00000055052,-0.8814981774161055,-0.8119035631352104
ENSDARG00000055053,-0.6104420008446958,-0.3239545643536838
ENSDARG00000055054,-0.5342072225370182,-0.18671849684144648
ENSDARG00000055064,1.071993509543207,2.7047265496219155
ENSDARG00000055066,-0.5613464417286229,-0.23557388541720595
ENSDARG00000055070,-0.0074727733939495,0.7614965570788895
ENSDARG00000055075,-0.3243189288680666,0.19111750766202154
ENSDARG00000055076,0.818617470966455,2.2486049223540565
ENSDARG00000055078,0.2215336808501982,1.1737486277617377
ENSDARG00000055080,1.1049133253854302,2.763988033287289
ENSDARG00000055086,-0.0200780138921981,0.7388048975184206
ENSDARG00000055092,0.1189888826685103,0.9891498769200419
ENSDARG00000055093,-0.9877042126336656,-1.0030931873838622
ENSDARG00000055099,-0.6334098498459148,-0.36530074973145016
ENSDARG00000055100,0.4893707289832587,1.6559026267085057
ENSDARG00000055106,0.1382488481924213,1.023821217056367
ENSDARG00000055108,-0.0302120359232609,0.720561867729412
ENSDARG00000055113,0.0344917292082263,0.8370400746187007
ENSDARG00000055115,0.022778269069872,0.8159537772353553
ENSDARG00000055118,-0.4401540667960246,-0.017406202406531405
ENSDARG00000055120,1.123196374102788,2.7969007506035024
ENSDARG00000055123,-0.828129020062135,-0.715829652457056
ENSDARG00000055124,0.6629163177333475,1.9683153425694448
ENSDARG00000055128,-0.9808737453074412,-0.9907971396228437
ENSDARG00000055129,0.9512670478066438,2.487397592665744
ENSDARG00000055132,-0.922935845213926,-0.886498684963992
ENSDARG00000055133,-0.2889935005825738,0.25470951866677266
ENSDARG00000055136,-0.852747376762814,-0.760147043249212
ENSDARG00000055138,-0.7109590610796301,-0.5049030286996978
ENSDARG00000055151,0.2028959173158313,1.1401973611160012
ENSDARG00000055154,-0.9961030269273302,-1.018212536728281
ENSDARG00000055158,-0.2654115204634135,0.2971612485405565
ENSDARG00000055159,-0.4425484494522905,-0.021716514145607387
ENSDARG00000055160,-0.8614948225751851,-0.775893990911619
ENSDARG00000055162,-0.0643747769173536,0.6590628992330843
ENSDARG00000055163,-0.6525459253314302,-0.399749065914
ENSDARG00000055172,-0.8293707711907643,-0.718065023838792
ENSDARG00000055175,-0.8008608513583728,-0.6667421319810148
ENSDARG00000055177,-0.9194743086811276,-0.880267307738837
ENSDARG00000055185,-0.7582932041980467,-0.5901128476935404
ENSDARG00000055186,0.5087354628289515,1.6907625683309289
ENSDARG00000055190,-0.0633674790104499,0.6608762134005218
ENSDARG00000055192,-0.9589605899529964,-0.9513495891165431
ENSDARG00000055206,-0.99504951811014,-1.0163160347593614
ENSDARG00000055216,-0.0178449685642713,0.7428247735669141
ENSDARG00000055223,-0.8110817178300597,-0.6851414971038583
ENSDARG00000055225,-0.1997296219309035,0.41540026833490773
ENSDARG00000055226,-0.3925449183940129,0.06829867467632882
ENSDARG00000055229,-0.8346182847507075,-0.727511475198266
ENSDARG00000055232,-0.8772243908580506,-0.8042099923839848
ENSDARG00000055238,-0.9496278153719652,-0.9345489462746408
ENSDARG00000055240,-0.7199934195075837,-0.5211664697520806
ENSDARG00000055245,-0.8697461739757378,-0.7907478809997261
ENSDARG00000055250,-0.5378782668385828,-0.1933270250590616
ENSDARG00000055252,-0.6422284075150501,-0.3811757112976482
ENSDARG00000055253,-0.9428567930610868,-0.9223599100419614
ENSDARG00000055255,-0.9203803135084998,-0.8818982764701141
ENSDARG00000055270,-0.6266158865324764,-0.35307041564172936
ENSDARG00000055271,-0.982372901053462,-0.9934958847853457
ENSDARG00000055276,-0.2901262321971563,0.2526704016681674
ENSDARG00000055278,-0.1692330009968768,0.4702995731181645
ENSDARG00000055279,-0.6449426169996597,-0.38606176782382995
ENSDARG00000055283,1.294677221890819,3.105596568004783
ENSDARG00000055284,-0.7903066122588956,-0.6477426372392524
ENSDARG00000055288,-0.5257533357978138,-0.17150000736673612
ENSDARG00000055290,0.8495017239230518,2.3042020332515336
ENSDARG00000055291,0.3970967746903717,1.489793209168763
ENSDARG00000055292,-0.0478226823957026,0.6888595932311236
ENSDARG00000055294,-1.0,-1.025227776643269
ENSDARG00000055295,-0.3999223343932703,0.05501802268762899
ENSDARG00000055300,-0.7111379242699696,-0.505225014037752
