Gene ID,Majority detection flag
ENSSSCG00000047165,absent
ENSSSCG00000047166,absent
ENSSSCG00000047167,present
ENSSSCG00000047170,absent
ENSSSCG00000047171,present
ENSSSCG00000047173,absent
ENSSSCG00000047175,present
ENSSSCG00000047176,present
ENSSSCG00000047181,present
ENSSSCG00000047183,absent
ENSSSCG00000047185,present
ENSSSCG00000047186,present
ENSSSCG00000047188,present
ENSSSCG00000047189,present
ENSSSCG00000047190,absent
ENSSSCG00000047191,present
ENSSSCG00000047192,present
ENSSSCG00000047194,absent
ENSSSCG00000047196,present
ENSSSCG00000047199,absent
ENSSSCG00000047200,present
ENSSSCG00000047201,absent
ENSSSCG00000047206,absent
ENSSSCG00000047212,present
ENSSSCG00000047213,absent
ENSSSCG00000047214,present
ENSSSCG00000047217,present
ENSSSCG00000047218,absent
ENSSSCG00000047219,present
ENSSSCG00000047221,present
ENSSSCG00000047223,absent
ENSSSCG00000047227,present
ENSSSCG00000047230,present
ENSSSCG00000047231,absent
ENSSSCG00000047232,absent
ENSSSCG00000047233,absent
ENSSSCG00000047234,present
ENSSSCG00000047239,absent
ENSSSCG00000047240,absent
ENSSSCG00000047241,present
ENSSSCG00000047243,absent
ENSSSCG00000047246,absent
ENSSSCG00000047247,present
ENSSSCG00000047248,absent
ENSSSCG00000047250,present
ENSSSCG00000047251,present
ENSSSCG00000047255,absent
ENSSSCG00000047257,present
ENSSSCG00000047260,present
ENSSSCG00000047262,absent
ENSSSCG00000047263,absent
ENSSSCG00000047265,absent
ENSSSCG00000047266,absent
ENSSSCG00000047268,present
ENSSSCG00000047269,present
ENSSSCG00000047272,present
ENSSSCG00000047273,absent
ENSSSCG00000047274,absent
ENSSSCG00000047275,present
ENSSSCG00000047276,absent
ENSSSCG00000047280,present
ENSSSCG00000047283,present
ENSSSCG00000047284,absent
ENSSSCG00000047285,absent
ENSSSCG00000047286,absent
ENSSSCG00000047288,present
ENSSSCG00000047289,present
ENSSSCG00000047290,present
ENSSSCG00000047293,present
ENSSSCG00000047296,present
ENSSSCG00000047297,present
ENSSSCG00000047298,absent
ENSSSCG00000047299,present
ENSSSCG00000047300,absent
ENSSSCG00000047301,absent
ENSSSCG00000047303,present
ENSSSCG00000047304,absent
ENSSSCG00000047305,absent
ENSSSCG00000047306,absent
ENSSSCG00000047307,absent
ENSSSCG00000047308,absent
ENSSSCG00000047309,absent
ENSSSCG00000047316,absent
ENSSSCG00000047317,absent
ENSSSCG00000047320,absent
ENSSSCG00000047324,present
ENSSSCG00000047325,absent
ENSSSCG00000047326,absent
ENSSSCG00000047330,absent
ENSSSCG00000047332,absent
ENSSSCG00000047335,absent
ENSSSCG00000047336,present
ENSSSCG00000047338,present
ENSSSCG00000047341,present
ENSSSCG00000047342,present
ENSSSCG00000047343,present
ENSSSCG00000047344,present
ENSSSCG00000047349,present
ENSSSCG00000047351,absent
ENSSSCG00000047354,absent
ENSSSCG00000047355,absent
ENSSSCG00000047357,present
ENSSSCG00000047360,absent
ENSSSCG00000047361,present
ENSSSCG00000047362,absent
ENSSSCG00000047363,absent
ENSSSCG00000047368,absent
ENSSSCG00000047369,absent
ENSSSCG00000047373,present
ENSSSCG00000047376,present
ENSSSCG00000047378,absent
ENSSSCG00000047383,present
ENSSSCG00000047384,absent
ENSSSCG00000047386,absent
ENSSSCG00000047388,absent
ENSSSCG00000047389,absent
ENSSSCG00000047393,absent
ENSSSCG00000047398,present
ENSSSCG00000047399,absent
ENSSSCG00000047400,absent
ENSSSCG00000047402,absent
ENSSSCG00000047403,present
ENSSSCG00000047407,absent
ENSSSCG00000047409,present
ENSSSCG00000047410,absent
ENSSSCG00000047412,absent
ENSSSCG00000047413,absent
ENSSSCG00000047414,present
ENSSSCG00000047415,absent
ENSSSCG00000047416,present
ENSSSCG00000047417,absent
ENSSSCG00000047420,present
ENSSSCG00000047423,absent
ENSSSCG00000047424,present
ENSSSCG00000047427,present
ENSSSCG00000047432,present
ENSSSCG00000047434,absent
ENSSSCG00000047438,present
ENSSSCG00000047440,present
ENSSSCG00000047444,absent
ENSSSCG00000047446,present
ENSSSCG00000047447,absent
ENSSSCG00000047451,present
ENSSSCG00000047452,present
ENSSSCG00000047454,absent
ENSSSCG00000047455,present
ENSSSCG00000047460,absent
ENSSSCG00000047462,absent
ENSSSCG00000047463,present
ENSSSCG00000047464,absent
ENSSSCG00000047465,absent
ENSSSCG00000047466,present
ENSSSCG00000047467,present
ENSSSCG00000047468,present
ENSSSCG00000047469,absent
ENSSSCG00000047470,absent
ENSSSCG00000047472,present
ENSSSCG00000047473,absent
ENSSSCG00000047475,absent
ENSSSCG00000047476,absent
ENSSSCG00000047477,present
ENSSSCG00000047480,present
ENSSSCG00000047482,absent
ENSSSCG00000047483,absent
ENSSSCG00000047485,absent
ENSSSCG00000047487,absent
ENSSSCG00000047488,present
ENSSSCG00000047489,absent
ENSSSCG00000047492,present
ENSSSCG00000047493,present
ENSSSCG00000047495,present
ENSSSCG00000047498,absent
ENSSSCG00000047500,present
ENSSSCG00000047502,present
ENSSSCG00000047507,present
ENSSSCG00000047508,absent
ENSSSCG00000047509,absent
ENSSSCG00000047510,absent
ENSSSCG00000047511,absent
ENSSSCG00000047512,absent
ENSSSCG00000047518,absent
ENSSSCG00000047519,absent
ENSSSCG00000047521,present
ENSSSCG00000047524,absent
ENSSSCG00000047528,absent
ENSSSCG00000047530,present
ENSSSCG00000047531,present
ENSSSCG00000047532,present
ENSSSCG00000047533,absent
ENSSSCG00000047536,present
ENSSSCG00000047538,present
ENSSSCG00000047540,present
ENSSSCG00000047542,present
ENSSSCG00000047543,absent
ENSSSCG00000047544,absent
ENSSSCG00000047545,present
ENSSSCG00000047547,absent
ENSSSCG00000047548,present
ENSSSCG00000047552,absent
ENSSSCG00000047553,absent
ENSSSCG00000047554,absent
ENSSSCG00000047555,present
ENSSSCG00000047556,present
ENSSSCG00000047557,absent
ENSSSCG00000047560,present
ENSSSCG00000047562,present
ENSSSCG00000047564,present
ENSSSCG00000047566,absent
ENSSSCG00000047569,present
ENSSSCG00000047570,absent
ENSSSCG00000047571,present
ENSSSCG00000047573,absent
ENSSSCG00000047577,absent
ENSSSCG00000047579,present
ENSSSCG00000047580,absent
ENSSSCG00000047581,absent
ENSSSCG00000047586,present
ENSSSCG00000047589,absent
ENSSSCG00000047590,absent
ENSSSCG00000047591,absent
ENSSSCG00000047593,present
ENSSSCG00000047594,absent
ENSSSCG00000047595,present
ENSSSCG00000047599,present
ENSSSCG00000047600,absent
ENSSSCG00000047601,absent
ENSSSCG00000047603,absent
ENSSSCG00000047604,present
ENSSSCG00000047605,absent
ENSSSCG00000047606,absent
ENSSSCG00000047608,present
ENSSSCG00000047610,absent
ENSSSCG00000047613,absent
ENSSSCG00000047617,absent
ENSSSCG00000047620,present
ENSSSCG00000047621,absent
ENSSSCG00000047622,present
ENSSSCG00000047623,absent
ENSSSCG00000047631,present
ENSSSCG00000047632,absent
ENSSSCG00000047633,absent
ENSSSCG00000047634,absent
ENSSSCG00000047636,present
ENSSSCG00000047637,present
ENSSSCG00000047639,present
ENSSSCG00000047642,absent
ENSSSCG00000047643,present
ENSSSCG00000047645,present
ENSSSCG00000047647,present
ENSSSCG00000047648,present
ENSSSCG00000047651,present
ENSSSCG00000047652,present
ENSSSCG00000047654,absent
ENSSSCG00000047656,present
ENSSSCG00000047657,absent
ENSSSCG00000047662,absent
ENSSSCG00000047663,absent
ENSSSCG00000047664,absent
ENSSSCG00000047669,present
ENSSSCG00000047672,present
ENSSSCG00000047674,absent
ENSSSCG00000047675,absent
ENSSSCG00000047676,present
ENSSSCG00000047678,present
ENSSSCG00000047680,present
ENSSSCG00000047684,absent
ENSSSCG00000047690,present
ENSSSCG00000047691,present
ENSSSCG00000047693,absent
ENSSSCG00000047697,absent
ENSSSCG00000047701,present
ENSSSCG00000047705,absent
ENSSSCG00000047706,present
ENSSSCG00000047712,present
ENSSSCG00000047713,present
ENSSSCG00000047716,absent
ENSSSCG00000047717,absent
ENSSSCG00000047718,absent
ENSSSCG00000047720,present
ENSSSCG00000047721,absent
ENSSSCG00000047723,absent
ENSSSCG00000047724,absent
ENSSSCG00000047725,absent
ENSSSCG00000047726,present
ENSSSCG00000047728,absent
ENSSSCG00000047729,absent
ENSSSCG00000047730,absent
ENSSSCG00000047731,absent
ENSSSCG00000047732,present
ENSSSCG00000047733,absent
ENSSSCG00000047735,present
ENSSSCG00000047737,absent
ENSSSCG00000047740,absent
ENSSSCG00000047743,present
ENSSSCG00000047744,absent
ENSSSCG00000047746,absent
ENSSSCG00000047749,present
ENSSSCG00000047750,absent
ENSSSCG00000047751,absent
ENSSSCG00000047756,present
ENSSSCG00000047757,present
ENSSSCG00000047760,present
ENSSSCG00000047761,present
ENSSSCG00000047763,absent
ENSSSCG00000047764,present
ENSSSCG00000047765,absent
ENSSSCG00000047766,absent
ENSSSCG00000047767,absent
ENSSSCG00000047769,present
ENSSSCG00000047774,absent
ENSSSCG00000047775,present
ENSSSCG00000047776,absent
ENSSSCG00000047780,absent
ENSSSCG00000047783,absent
ENSSSCG00000047786,absent
ENSSSCG00000047790,present
ENSSSCG00000047791,absent
ENSSSCG00000047794,absent
ENSSSCG00000047795,absent
ENSSSCG00000047797,present
ENSSSCG00000047798,present
ENSSSCG00000047799,absent
ENSSSCG00000047800,present
ENSSSCG00000047806,present
ENSSSCG00000047809,absent
ENSSSCG00000047810,absent
ENSSSCG00000047812,absent
ENSSSCG00000047813,present
ENSSSCG00000047814,absent
ENSSSCG00000047815,absent
ENSSSCG00000047816,absent
ENSSSCG00000047818,present
ENSSSCG00000047820,present
ENSSSCG00000047821,absent
ENSSSCG00000047823,absent
ENSSSCG00000047827,absent
ENSSSCG00000047828,present
ENSSSCG00000047831,absent
ENSSSCG00000047832,present
ENSSSCG00000047835,absent
ENSSSCG00000047838,present
ENSSSCG00000047840,absent
ENSSSCG00000047841,present
ENSSSCG00000047842,absent
ENSSSCG00000047844,absent
ENSSSCG00000047845,absent
ENSSSCG00000047846,absent
ENSSSCG00000047847,absent
ENSSSCG00000047848,present
ENSSSCG00000047849,present
ENSSSCG00000047850,present
ENSSSCG00000047851,present
ENSSSCG00000047853,present
ENSSSCG00000047855,absent
ENSSSCG00000047856,absent
ENSSSCG00000047857,absent
ENSSSCG00000047860,present
ENSSSCG00000047863,absent
ENSSSCG00000047864,present
ENSSSCG00000047865,present
ENSSSCG00000047866,absent
ENSSSCG00000047868,present
ENSSSCG00000047869,present
ENSSSCG00000047871,present
ENSSSCG00000047872,present
ENSSSCG00000047874,absent
ENSSSCG00000047875,absent
ENSSSCG00000047876,absent
ENSSSCG00000047877,absent
ENSSSCG00000047879,absent
ENSSSCG00000047880,absent
ENSSSCG00000047881,absent
ENSSSCG00000047882,present
ENSSSCG00000047883,present
ENSSSCG00000047885,absent
ENSSSCG00000047887,present
ENSSSCG00000047888,absent
ENSSSCG00000047892,absent
ENSSSCG00000047895,present
ENSSSCG00000047896,absent
ENSSSCG00000047897,absent
ENSSSCG00000047900,present
ENSSSCG00000047901,present
ENSSSCG00000047903,absent
ENSSSCG00000047905,absent
ENSSSCG00000047907,absent
ENSSSCG00000047908,absent
ENSSSCG00000047910,present
ENSSSCG00000047911,absent
ENSSSCG00000047914,absent
ENSSSCG00000047916,present
ENSSSCG00000047920,absent
ENSSSCG00000047922,present
ENSSSCG00000047924,present
ENSSSCG00000047927,absent
ENSSSCG00000047928,absent
ENSSSCG00000047930,absent
ENSSSCG00000047932,present
ENSSSCG00000047933,present
ENSSSCG00000047934,present
ENSSSCG00000047938,absent
ENSSSCG00000047939,absent
ENSSSCG00000047940,absent
ENSSSCG00000047941,present
ENSSSCG00000047943,absent
ENSSSCG00000047946,present
ENSSSCG00000047947,present
ENSSSCG00000047950,absent
ENSSSCG00000047953,absent
ENSSSCG00000047956,absent
ENSSSCG00000047957,absent
ENSSSCG00000047958,absent
ENSSSCG00000047961,present
ENSSSCG00000047966,absent
ENSSSCG00000047968,present
ENSSSCG00000047970,absent
ENSSSCG00000047971,absent
ENSSSCG00000047972,present
ENSSSCG00000047975,present
ENSSSCG00000047979,absent
ENSSSCG00000047980,absent
ENSSSCG00000047981,present
ENSSSCG00000047982,present
ENSSSCG00000047985,present
ENSSSCG00000047987,absent
ENSSSCG00000047991,present
ENSSSCG00000047994,absent
ENSSSCG00000047996,absent
ENSSSCG00000047997,absent
ENSSSCG00000047998,absent
ENSSSCG00000048002,absent
ENSSSCG00000048003,absent
ENSSSCG00000048004,present
ENSSSCG00000048006,present
ENSSSCG00000048008,absent
ENSSSCG00000048009,absent
ENSSSCG00000048011,present
ENSSSCG00000048012,absent
ENSSSCG00000048013,absent
ENSSSCG00000048014,absent
ENSSSCG00000048016,absent
ENSSSCG00000048017,present
ENSSSCG00000048019,present
ENSSSCG00000048024,absent
ENSSSCG00000048027,absent
ENSSSCG00000048038,present
ENSSSCG00000048039,present
ENSSSCG00000048040,absent
ENSSSCG00000048041,present
ENSSSCG00000048043,present
ENSSSCG00000048044,absent
ENSSSCG00000048048,present
ENSSSCG00000048049,present
ENSSSCG00000048050,present
ENSSSCG00000048051,absent
ENSSSCG00000048052,absent
ENSSSCG00000048054,present
ENSSSCG00000048055,present
ENSSSCG00000048057,present
ENSSSCG00000048062,absent
ENSSSCG00000048073,present
ENSSSCG00000048074,present
ENSSSCG00000048075,absent
ENSSSCG00000048076,absent
ENSSSCG00000048077,absent
ENSSSCG00000048078,present
ENSSSCG00000048081,absent
ENSSSCG00000048082,present
ENSSSCG00000048084,present
ENSSSCG00000048086,present
ENSSSCG00000048087,absent
ENSSSCG00000048088,absent
ENSSSCG00000048089,absent
ENSSSCG00000048090,absent
ENSSSCG00000048091,present
ENSSSCG00000048092,absent
ENSSSCG00000048095,present
ENSSSCG00000048097,absent
ENSSSCG00000048103,absent
ENSSSCG00000048104,absent
ENSSSCG00000048105,present
ENSSSCG00000048106,present
ENSSSCG00000048110,present
ENSSSCG00000048111,present
ENSSSCG00000048113,absent
ENSSSCG00000048114,absent
ENSSSCG00000048116,absent
ENSSSCG00000048117,absent
ENSSSCG00000048118,present
ENSSSCG00000048119,present
ENSSSCG00000048120,present
ENSSSCG00000048123,present
ENSSSCG00000048125,absent
ENSSSCG00000048128,absent
ENSSSCG00000048132,present
ENSSSCG00000048133,present
ENSSSCG00000048134,absent
ENSSSCG00000048138,absent
ENSSSCG00000048141,absent
ENSSSCG00000048143,present
ENSSSCG00000048144,absent
ENSSSCG00000048147,absent
ENSSSCG00000048152,present
ENSSSCG00000048155,absent
ENSSSCG00000048156,present
ENSSSCG00000048157,present
ENSSSCG00000048161,present
ENSSSCG00000048163,absent
ENSSSCG00000048169,present
ENSSSCG00000048170,absent
ENSSSCG00000048171,absent
ENSSSCG00000048175,absent
ENSSSCG00000048176,absent
ENSSSCG00000048180,present
ENSSSCG00000048183,absent
ENSSSCG00000048185,present
ENSSSCG00000048186,absent
ENSSSCG00000048187,absent
ENSSSCG00000048189,present
ENSSSCG00000048190,present
ENSSSCG00000048192,present
ENSSSCG00000048193,absent
ENSSSCG00000048195,absent
ENSSSCG00000048196,absent
ENSSSCG00000048197,absent
ENSSSCG00000048199,absent
ENSSSCG00000048201,present
ENSSSCG00000048202,present
ENSSSCG00000048203,present
ENSSSCG00000048205,present
ENSSSCG00000048206,absent
ENSSSCG00000048207,present
ENSSSCG00000048210,absent
ENSSSCG00000048212,present
ENSSSCG00000048214,present
ENSSSCG00000048215,present
ENSSSCG00000048216,absent
ENSSSCG00000048217,absent
ENSSSCG00000048218,present
ENSSSCG00000048219,present
ENSSSCG00000048221,absent
ENSSSCG00000048222,present
ENSSSCG00000048224,present
ENSSSCG00000048229,absent
ENSSSCG00000048230,present
ENSSSCG00000048231,present
ENSSSCG00000048234,absent
ENSSSCG00000048235,absent
ENSSSCG00000048236,present
ENSSSCG00000048237,present
ENSSSCG00000048238,present
ENSSSCG00000048240,present
ENSSSCG00000048241,absent
ENSSSCG00000048242,absent
ENSSSCG00000048243,absent
ENSSSCG00000048244,absent
ENSSSCG00000048245,present
ENSSSCG00000048248,absent
ENSSSCG00000048252,absent
ENSSSCG00000048253,present
ENSSSCG00000048258,absent
ENSSSCG00000048259,present
ENSSSCG00000048260,present
ENSSSCG00000048262,present
ENSSSCG00000048263,present
ENSSSCG00000048266,absent
ENSSSCG00000048269,present
ENSSSCG00000048270,present
ENSSSCG00000048272,absent
ENSSSCG00000048273,present
ENSSSCG00000048275,absent
ENSSSCG00000048276,absent
ENSSSCG00000048277,absent
ENSSSCG00000048278,absent
ENSSSCG00000048279,present
ENSSSCG00000048280,absent
ENSSSCG00000048286,present
ENSSSCG00000048288,absent
ENSSSCG00000048294,absent
ENSSSCG00000048295,present
ENSSSCG00000048297,present
ENSSSCG00000048298,present
ENSSSCG00000048299,present
ENSSSCG00000048300,present
ENSSSCG00000048303,absent
ENSSSCG00000048307,absent
ENSSSCG00000048309,absent
ENSSSCG00000048312,present
ENSSSCG00000048313,present
ENSSSCG00000048315,absent
ENSSSCG00000048318,absent
ENSSSCG00000048323,absent
ENSSSCG00000048327,absent
ENSSSCG00000048328,absent
ENSSSCG00000048329,present
ENSSSCG00000048330,present
ENSSSCG00000048332,absent
ENSSSCG00000048333,present
ENSSSCG00000048334,present
ENSSSCG00000048335,present
ENSSSCG00000048336,present
ENSSSCG00000048337,present
ENSSSCG00000048341,absent
ENSSSCG00000048343,present
ENSSSCG00000048344,present
ENSSSCG00000048346,absent
ENSSSCG00000048347,present
ENSSSCG00000048348,absent
ENSSSCG00000048350,absent
ENSSSCG00000048351,present
ENSSSCG00000048354,absent
ENSSSCG00000048357,present
ENSSSCG00000048358,present
ENSSSCG00000048359,present
ENSSSCG00000048362,absent
ENSSSCG00000048365,absent
ENSSSCG00000048369,absent
ENSSSCG00000048370,absent
ENSSSCG00000048372,absent
ENSSSCG00000048374,absent
ENSSSCG00000048376,absent
ENSSSCG00000048377,absent
ENSSSCG00000048379,present
ENSSSCG00000048380,present
ENSSSCG00000048381,present
ENSSSCG00000048382,absent
ENSSSCG00000048383,absent
ENSSSCG00000048384,absent
ENSSSCG00000048385,absent
ENSSSCG00000048386,absent
ENSSSCG00000048390,absent
ENSSSCG00000048391,present
ENSSSCG00000048393,present
ENSSSCG00000048396,absent
ENSSSCG00000048400,absent
ENSSSCG00000048404,present
ENSSSCG00000048407,present
ENSSSCG00000048408,present
ENSSSCG00000048410,absent
ENSSSCG00000048412,absent
ENSSSCG00000048414,absent
ENSSSCG00000048415,present
ENSSSCG00000048417,present
ENSSSCG00000048420,present
ENSSSCG00000048423,absent
ENSSSCG00000048426,absent
ENSSSCG00000048427,present
ENSSSCG00000048428,present
ENSSSCG00000048430,present
ENSSSCG00000048432,absent
ENSSSCG00000048433,present
ENSSSCG00000048434,present
ENSSSCG00000048435,present
ENSSSCG00000048437,absent
ENSSSCG00000048439,present
ENSSSCG00000048440,present
ENSSSCG00000048441,present
ENSSSCG00000048443,absent
ENSSSCG00000048444,present
ENSSSCG00000048446,present
ENSSSCG00000048447,present
ENSSSCG00000048448,absent
ENSSSCG00000048449,absent
ENSSSCG00000048453,absent
ENSSSCG00000048454,present
ENSSSCG00000048455,absent
ENSSSCG00000048456,absent
ENSSSCG00000048457,present
ENSSSCG00000048459,absent
ENSSSCG00000048460,absent
ENSSSCG00000048463,present
ENSSSCG00000048464,present
ENSSSCG00000048467,absent
ENSSSCG00000048471,absent
ENSSSCG00000048472,absent
ENSSSCG00000048473,present
ENSSSCG00000048477,absent
ENSSSCG00000048478,absent
ENSSSCG00000048480,present
ENSSSCG00000048482,absent
ENSSSCG00000048483,present
ENSSSCG00000048484,absent
ENSSSCG00000048485,present
ENSSSCG00000048487,absent
ENSSSCG00000048491,present
ENSSSCG00000048495,present
ENSSSCG00000048496,absent
ENSSSCG00000048497,absent
ENSSSCG00000048499,present
ENSSSCG00000048501,present
ENSSSCG00000048502,absent
ENSSSCG00000048503,absent
ENSSSCG00000048506,absent
ENSSSCG00000048507,present
ENSSSCG00000048508,absent
ENSSSCG00000048509,present
ENSSSCG00000048514,absent
ENSSSCG00000048515,present
ENSSSCG00000048518,present
ENSSSCG00000048519,present
ENSSSCG00000048526,absent
ENSSSCG00000048528,present
ENSSSCG00000048530,absent
ENSSSCG00000048532,absent
ENSSSCG00000048533,absent
ENSSSCG00000048534,present
ENSSSCG00000048537,present
ENSSSCG00000048538,absent
ENSSSCG00000048542,absent
ENSSSCG00000048543,present
ENSSSCG00000048545,absent
ENSSSCG00000048546,absent
ENSSSCG00000048548,present
ENSSSCG00000048552,absent
ENSSSCG00000048553,present
ENSSSCG00000048556,present
ENSSSCG00000048557,absent
ENSSSCG00000048558,present
ENSSSCG00000048561,absent
ENSSSCG00000048562,present
ENSSSCG00000048563,present
ENSSSCG00000048564,present
ENSSSCG00000048566,absent
ENSSSCG00000048567,absent
ENSSSCG00000048573,absent
ENSSSCG00000048574,absent
ENSSSCG00000048576,present
ENSSSCG00000048577,absent
ENSSSCG00000048578,present
ENSSSCG00000048582,absent
ENSSSCG00000048588,absent
ENSSSCG00000048592,absent
ENSSSCG00000048594,absent
ENSSSCG00000048599,absent
ENSSSCG00000048600,absent
ENSSSCG00000048602,absent
ENSSSCG00000048603,absent
ENSSSCG00000048605,present
ENSSSCG00000048608,present
ENSSSCG00000048611,absent
ENSSSCG00000048612,absent
ENSSSCG00000048615,present
ENSSSCG00000048617,present
ENSSSCG00000048618,absent
ENSSSCG00000048619,absent
ENSSSCG00000048621,absent
ENSSSCG00000048622,present
ENSSSCG00000048623,present
ENSSSCG00000048624,absent
ENSSSCG00000048626,present
ENSSSCG00000048627,absent
ENSSSCG00000048629,present
ENSSSCG00000048630,absent
ENSSSCG00000048633,present
ENSSSCG00000048636,present
ENSSSCG00000048637,present
ENSSSCG00000048639,absent
ENSSSCG00000048641,present
ENSSSCG00000048643,absent
ENSSSCG00000048646,absent
ENSSSCG00000048647,present
ENSSSCG00000048648,present
ENSSSCG00000048649,present
ENSSSCG00000048650,absent
ENSSSCG00000048651,absent
ENSSSCG00000048653,present
ENSSSCG00000048657,absent
ENSSSCG00000048661,present
ENSSSCG00000048664,absent
ENSSSCG00000048668,absent
ENSSSCG00000048669,absent
ENSSSCG00000048674,absent
ENSSSCG00000048678,present
ENSSSCG00000048680,present
ENSSSCG00000048681,present
ENSSSCG00000048683,absent
ENSSSCG00000048690,present
ENSSSCG00000048698,present
ENSSSCG00000048702,present
ENSSSCG00000048703,absent
ENSSSCG00000048704,present
ENSSSCG00000048705,absent
ENSSSCG00000048706,present
ENSSSCG00000048708,present
ENSSSCG00000048710,absent
ENSSSCG00000048711,present
ENSSSCG00000048714,present
ENSSSCG00000048715,present
ENSSSCG00000048719,present
ENSSSCG00000048720,absent
ENSSSCG00000048722,absent
ENSSSCG00000048723,absent
ENSSSCG00000048724,present
ENSSSCG00000048726,absent
ENSSSCG00000048727,absent
ENSSSCG00000048729,absent
ENSSSCG00000048741,absent
ENSSSCG00000048742,absent
ENSSSCG00000048743,present
ENSSSCG00000048746,absent
ENSSSCG00000048749,present
ENSSSCG00000048752,present
ENSSSCG00000048756,present
ENSSSCG00000048760,present
ENSSSCG00000048761,present
ENSSSCG00000048762,absent
ENSSSCG00000048763,present
ENSSSCG00000048765,absent
ENSSSCG00000048768,absent
ENSSSCG00000048769,present
ENSSSCG00000048770,absent
ENSSSCG00000048771,absent
ENSSSCG00000048774,present
ENSSSCG00000048775,absent
ENSSSCG00000048776,present
ENSSSCG00000048777,present
ENSSSCG00000048778,absent
ENSSSCG00000048780,present
ENSSSCG00000048781,absent
ENSSSCG00000048782,present
ENSSSCG00000048783,absent
ENSSSCG00000048786,present
ENSSSCG00000048787,present
ENSSSCG00000048789,present
ENSSSCG00000048790,absent
ENSSSCG00000048791,present
ENSSSCG00000048792,present
ENSSSCG00000048793,absent
ENSSSCG00000048795,present
ENSSSCG00000048797,present
ENSSSCG00000048798,absent
ENSSSCG00000048801,absent
ENSSSCG00000048802,absent
ENSSSCG00000048804,present
ENSSSCG00000048805,present
ENSSSCG00000048806,present
ENSSSCG00000048807,absent
ENSSSCG00000048811,absent
ENSSSCG00000048812,absent
ENSSSCG00000048813,absent
ENSSSCG00000048815,absent
ENSSSCG00000048817,present
ENSSSCG00000048818,present
ENSSSCG00000048819,absent
ENSSSCG00000048821,present
ENSSSCG00000048822,absent
ENSSSCG00000048823,present
ENSSSCG00000048824,absent
ENSSSCG00000048826,absent
ENSSSCG00000048828,present
ENSSSCG00000048829,absent
ENSSSCG00000048832,present
ENSSSCG00000048834,absent
ENSSSCG00000048836,absent
ENSSSCG00000048837,present
ENSSSCG00000048838,absent
ENSSSCG00000048839,absent
ENSSSCG00000048840,absent
ENSSSCG00000048841,absent
ENSSSCG00000048843,present
ENSSSCG00000048844,absent
ENSSSCG00000048846,present
ENSSSCG00000048847,present
ENSSSCG00000048849,absent
ENSSSCG00000048852,absent
ENSSSCG00000048854,absent
ENSSSCG00000048855,present
ENSSSCG00000048856,present
ENSSSCG00000048858,absent
ENSSSCG00000048861,present
ENSSSCG00000048862,absent
ENSSSCG00000048864,present
ENSSSCG00000048865,absent
ENSSSCG00000048866,present
ENSSSCG00000048869,absent
ENSSSCG00000048870,absent
ENSSSCG00000048871,absent
ENSSSCG00000048873,absent
ENSSSCG00000048874,present
ENSSSCG00000048875,present
ENSSSCG00000048880,absent
ENSSSCG00000048881,absent
ENSSSCG00000048882,present
ENSSSCG00000048884,absent
ENSSSCG00000048886,present
ENSSSCG00000048891,present
ENSSSCG00000048893,absent
ENSSSCG00000048895,present
ENSSSCG00000048899,absent
ENSSSCG00000048901,absent
ENSSSCG00000048902,absent
ENSSSCG00000048905,present
ENSSSCG00000048908,absent
ENSSSCG00000048909,absent
ENSSSCG00000048913,absent
ENSSSCG00000048916,present
ENSSSCG00000048918,absent
ENSSSCG00000048919,present
ENSSSCG00000048920,absent
ENSSSCG00000048921,absent
ENSSSCG00000048925,absent
ENSSSCG00000048926,absent
ENSSSCG00000048929,absent
ENSSSCG00000048932,absent
ENSSSCG00000048933,present
ENSSSCG00000048934,present
ENSSSCG00000048935,present
ENSSSCG00000048936,present
ENSSSCG00000048938,present
ENSSSCG00000048942,absent
ENSSSCG00000048944,absent
ENSSSCG00000048947,absent
ENSSSCG00000048948,present
ENSSSCG00000048951,absent
ENSSSCG00000048953,present
ENSSSCG00000048954,absent
ENSSSCG00000048956,present
ENSSSCG00000048959,present
ENSSSCG00000048960,absent
ENSSSCG00000048961,present
ENSSSCG00000048962,present
ENSSSCG00000048965,absent
ENSSSCG00000048968,present
ENSSSCG00000048970,present
ENSSSCG00000048971,absent
ENSSSCG00000048972,absent
ENSSSCG00000048973,absent
ENSSSCG00000048977,absent
ENSSSCG00000048979,present
ENSSSCG00000048982,absent
ENSSSCG00000048983,present
ENSSSCG00000048986,absent
ENSSSCG00000048987,present
ENSSSCG00000048989,absent
ENSSSCG00000048990,absent
ENSSSCG00000048991,absent
ENSSSCG00000048993,present
ENSSSCG00000048994,present
ENSSSCG00000048995,present
ENSSSCG00000048996,absent
ENSSSCG00000048997,present
ENSSSCG00000048998,present
ENSSSCG00000049004,absent
ENSSSCG00000049006,absent
ENSSSCG00000049008,absent
ENSSSCG00000049009,absent
ENSSSCG00000049011,present
ENSSSCG00000049012,absent
ENSSSCG00000049014,present
ENSSSCG00000049015,absent
ENSSSCG00000049016,present
ENSSSCG00000049019,absent
ENSSSCG00000049020,absent
ENSSSCG00000049021,absent
ENSSSCG00000049023,absent
ENSSSCG00000049025,present
ENSSSCG00000049027,absent
ENSSSCG00000049028,absent
ENSSSCG00000049034,absent
ENSSSCG00000049036,absent
ENSSSCG00000049037,present
