Gene ID,Majority detection flag
ENSG00000237233,present
ENSG00000237234,present
ENSG00000237236,absent
ENSG00000237238,present
ENSG00000237242,absent
ENSG00000237243,present
ENSG00000237247,absent
ENSG00000237248,present
ENSG00000237249,absent
ENSG00000237251,absent
ENSG00000237252,absent
ENSG00000237254,present
ENSG00000237256,absent
ENSG00000237257,absent
ENSG00000237259,present
ENSG00000237260,present
ENSG00000237263,absent
ENSG00000237264,present
ENSG00000237265,absent
ENSG00000237268,absent
ENSG00000237269,absent
ENSG00000237272,absent
ENSG00000237273,absent
ENSG00000237274,absent
ENSG00000237275,absent
ENSG00000237276,present
ENSG00000237278,absent
ENSG00000237279,absent
ENSG00000237281,present
ENSG00000237285,absent
ENSG00000237289,present
ENSG00000237294,absent
ENSG00000237296,present
ENSG00000237297,absent
ENSG00000237298,present
ENSG00000237299,absent
ENSG00000237300,absent
ENSG00000237302,absent
ENSG00000237303,absent
ENSG00000237306,absent
ENSG00000237307,absent
ENSG00000237308,absent
ENSG00000237309,absent
ENSG00000237310,present
ENSG00000237314,absent
ENSG00000237317,absent
ENSG00000237319,absent
ENSG00000237322,absent
ENSG00000237323,absent
ENSG00000237324,present
ENSG00000237325,absent
ENSG00000237326,present
ENSG00000237329,absent
ENSG00000237330,absent
ENSG00000237331,present
ENSG00000237345,absent
ENSG00000237347,absent
ENSG00000237349,absent
ENSG00000237350,absent
ENSG00000237351,absent
ENSG00000237352,present
ENSG00000237353,absent
ENSG00000237354,absent
ENSG00000237356,present
ENSG00000237357,present
ENSG00000237358,absent
ENSG00000237360,absent
ENSG00000237363,absent
ENSG00000237372,present
ENSG00000237378,absent
ENSG00000237379,absent
ENSG00000237380,present
ENSG00000237381,absent
ENSG00000237382,absent
ENSG00000237383,absent
ENSG00000237388,absent
ENSG00000237398,absent
ENSG00000237399,present
ENSG00000237400,present
ENSG00000237406,absent
ENSG00000237408,absent
ENSG00000237409,absent
ENSG00000237410,present
ENSG00000237412,absent
ENSG00000237415,absent
ENSG00000237417,absent
ENSG00000237418,present
ENSG00000237422,present
ENSG00000237424,present
ENSG00000237425,absent
ENSG00000237426,absent
ENSG00000237427,absent
ENSG00000237428,absent
ENSG00000237432,absent
ENSG00000237433,present
ENSG00000237434,absent
ENSG00000237436,present
ENSG00000237437,absent
ENSG00000237438,present
ENSG00000237439,absent
ENSG00000237440,present
ENSG00000237441,present
ENSG00000237442,absent
ENSG00000237443,absent
ENSG00000237444,absent
ENSG00000237445,present
ENSG00000237446,absent
ENSG00000237447,absent
ENSG00000237449,absent
ENSG00000237450,absent
ENSG00000237451,absent
ENSG00000237452,absent
ENSG00000237453,present
ENSG00000237456,absent
ENSG00000237458,absent
ENSG00000237461,present
ENSG00000237466,absent
ENSG00000237467,absent
ENSG00000237469,absent
ENSG00000237470,present
ENSG00000237472,absent
ENSG00000237475,absent
ENSG00000237476,present
ENSG00000237478,absent
ENSG00000237480,present
ENSG00000237481,present
ENSG00000237483,absent
ENSG00000237484,present
ENSG00000237487,absent
ENSG00000237489,present
ENSG00000237490,absent
ENSG00000237491,present
ENSG00000237492,absent
ENSG00000237493,present
ENSG00000237499,present
ENSG00000237501,absent
ENSG00000237503,absent
ENSG00000237505,present
ENSG00000237506,absent
ENSG00000237510,present
ENSG00000237512,present
ENSG00000237513,present
ENSG00000237514,absent
ENSG00000237515,present
ENSG00000237517,absent
ENSG00000237521,absent
ENSG00000237522,present
ENSG00000237523,present
ENSG00000237524,absent
ENSG00000237528,absent
ENSG00000237529,present
ENSG00000237531,present
ENSG00000237539,absent
ENSG00000237540,absent
ENSG00000237541,present
ENSG00000237542,absent
ENSG00000237546,absent
ENSG00000237547,absent
ENSG00000237549,absent
ENSG00000237550,present
ENSG00000237551,absent
ENSG00000237553,absent
ENSG00000237555,absent
ENSG00000237557,absent
ENSG00000237558,absent
ENSG00000237560,present
ENSG00000237566,absent
ENSG00000237569,absent
ENSG00000237572,absent
ENSG00000237575,present
ENSG00000237580,absent
ENSG00000237583,absent
ENSG00000237584,absent
ENSG00000237585,present
ENSG00000237586,absent
ENSG00000237589,absent
ENSG00000237592,present
ENSG00000237593,present
ENSG00000237595,present
ENSG00000237596,present
ENSG00000237601,absent
ENSG00000237603,absent
ENSG00000237604,present
ENSG00000237606,absent
ENSG00000237609,present
ENSG00000237610,absent
ENSG00000237613,present
ENSG00000237616,absent
ENSG00000237617,absent
ENSG00000237618,absent
ENSG00000237619,absent
ENSG00000237620,absent
ENSG00000237621,absent
ENSG00000237622,absent
ENSG00000237623,absent
ENSG00000237624,present
ENSG00000237626,present
ENSG00000237628,absent
ENSG00000237629,absent
ENSG00000237630,absent
ENSG00000237631,absent
ENSG00000237632,absent
ENSG00000237635,absent
ENSG00000237636,absent
ENSG00000237638,present
ENSG00000237639,absent
ENSG00000237641,present
ENSG00000237642,absent
ENSG00000237645,absent
ENSG00000237649,present
ENSG00000237650,absent
ENSG00000237651,present
ENSG00000237653,absent
ENSG00000237654,present
ENSG00000237659,absent
ENSG00000237661,absent
ENSG00000237662,absent
ENSG00000237663,absent
ENSG00000237664,present
ENSG00000237666,absent
ENSG00000237667,present
ENSG00000237668,absent
ENSG00000237669,present
ENSG00000237671,absent
ENSG00000237672,present
ENSG00000237674,absent
ENSG00000237676,absent
ENSG00000237679,absent
ENSG00000237682,absent
ENSG00000237684,absent
ENSG00000237686,present
ENSG00000237691,absent
ENSG00000237693,present
ENSG00000237700,absent
ENSG00000237701,absent
ENSG00000237702,present
ENSG00000237704,absent
ENSG00000237705,present
ENSG00000237706,absent
ENSG00000237708,absent
ENSG00000237709,absent
ENSG00000237711,absent
ENSG00000237713,present
ENSG00000237714,present
ENSG00000237716,present
ENSG00000237717,absent
ENSG00000237718,present
ENSG00000237719,present
ENSG00000237722,absent
ENSG00000237729,present
ENSG00000237730,absent
ENSG00000237731,absent
ENSG00000237732,present
ENSG00000237734,present
ENSG00000237740,absent
ENSG00000237742,present
ENSG00000237743,absent
ENSG00000237745,absent
ENSG00000237746,absent
ENSG00000237747,absent
ENSG00000237748,absent
ENSG00000237749,present
ENSG00000237752,absent
ENSG00000237753,present
ENSG00000237754,present
ENSG00000237757,absent
ENSG00000237758,absent
ENSG00000237763,present
ENSG00000237765,present
ENSG00000237766,present
ENSG00000237770,absent
ENSG00000237773,present
ENSG00000237774,absent
ENSG00000237781,present
ENSG00000237782,absent
ENSG00000237783,absent
ENSG00000237784,absent
ENSG00000237788,absent
ENSG00000237793,absent
ENSG00000237797,present
ENSG00000237799,absent
ENSG00000237801,absent
ENSG00000237804,absent
ENSG00000237806,absent
ENSG00000237807,present
ENSG00000237810,absent
ENSG00000237813,present
ENSG00000237816,absent
ENSG00000237818,absent
ENSG00000237819,present
ENSG00000237821,present
ENSG00000237823,absent
ENSG00000237824,absent
ENSG00000237827,absent
ENSG00000237828,absent
ENSG00000237833,absent
ENSG00000237835,absent
ENSG00000237836,present
ENSG00000237840,present
ENSG00000237841,absent
ENSG00000237842,absent
ENSG00000237844,present
ENSG00000237845,present
ENSG00000237846,present
ENSG00000237848,absent
ENSG00000237849,absent
ENSG00000237850,absent
ENSG00000237854,present
ENSG00000237859,absent
ENSG00000237860,absent
ENSG00000237861,absent
ENSG00000237863,present
ENSG00000237864,present
ENSG00000237868,absent
ENSG00000237872,absent
ENSG00000237873,absent
ENSG00000237876,absent
ENSG00000237877,present
ENSG00000237879,present
ENSG00000237882,absent
ENSG00000237883,present
ENSG00000237885,absent
ENSG00000237886,present
ENSG00000237887,absent
ENSG00000237888,absent
ENSG00000237891,absent
ENSG00000237892,present
ENSG00000237897,absent
ENSG00000237899,present
ENSG00000237901,absent
ENSG00000237904,absent
ENSG00000237906,absent
ENSG00000237910,absent
ENSG00000237911,present
ENSG00000237913,absent
ENSG00000237914,present
ENSG00000237916,present
ENSG00000237917,absent
ENSG00000237920,absent
ENSG00000237922,absent
ENSG00000237924,absent
ENSG00000237926,present
ENSG00000237928,present
ENSG00000237929,absent
ENSG00000237930,absent
ENSG00000237931,absent
ENSG00000237934,present
ENSG00000237936,absent
ENSG00000237938,present
ENSG00000237939,absent
ENSG00000237940,present
ENSG00000237943,present
ENSG00000237945,present
ENSG00000237948,absent
ENSG00000237949,present
ENSG00000237950,present
ENSG00000237951,absent
ENSG00000237952,absent
ENSG00000237953,absent
ENSG00000237955,absent
ENSG00000237956,absent
ENSG00000237957,absent
ENSG00000237959,absent
ENSG00000237961,absent
ENSG00000237963,absent
ENSG00000237964,absent
ENSG00000237968,absent
ENSG00000237970,absent
ENSG00000237971,absent
ENSG00000237972,absent
ENSG00000237973,present
ENSG00000237974,absent
ENSG00000237975,present
ENSG00000237976,present
ENSG00000237977,present
ENSG00000237979,absent
ENSG00000237982,absent
ENSG00000237984,present
ENSG00000237988,present
ENSG00000237989,present
ENSG00000237991,present
ENSG00000237997,absent
ENSG00000237999,absent
ENSG00000238000,absent
ENSG00000238001,absent
ENSG00000238002,absent
ENSG00000238003,absent
ENSG00000238005,present
ENSG00000238008,absent
ENSG00000238009,present
ENSG00000238013,absent
ENSG00000238015,present
ENSG00000238018,present
ENSG00000238020,present
ENSG00000238021,present
ENSG00000238024,present
ENSG00000238025,absent
ENSG00000238026,absent
ENSG00000238029,absent
ENSG00000238032,absent
ENSG00000238035,present
ENSG00000238037,absent
ENSG00000238038,absent
ENSG00000238039,present
ENSG00000238040,absent
ENSG00000238041,absent
ENSG00000238042,present
ENSG00000238045,present
ENSG00000238046,absent
ENSG00000238047,absent
ENSG00000238048,absent
ENSG00000238049,absent
ENSG00000238051,absent
ENSG00000238055,absent
ENSG00000238057,present
ENSG00000238058,present
ENSG00000238059,absent
ENSG00000238061,present
ENSG00000238065,absent
ENSG00000238066,absent
ENSG00000238067,absent
ENSG00000238069,absent
ENSG00000238072,absent
ENSG00000238073,absent
ENSG00000238074,absent
ENSG00000238075,absent
ENSG00000238076,absent
ENSG00000238077,absent
ENSG00000238078,present
ENSG00000238079,absent
ENSG00000238081,absent
ENSG00000238082,present
ENSG00000238083,present
ENSG00000238084,absent
ENSG00000238085,present
ENSG00000238086,absent
ENSG00000238087,absent
ENSG00000238088,absent
ENSG00000238090,absent
ENSG00000238092,absent
ENSG00000238094,absent
ENSG00000238097,present
ENSG00000238098,present
ENSG00000238099,present
ENSG00000238102,present
ENSG00000238103,present
ENSG00000238105,present
ENSG00000238108,absent
ENSG00000238109,absent
ENSG00000238110,absent
ENSG00000238111,absent
ENSG00000238113,present
ENSG00000238116,absent
ENSG00000238118,absent
ENSG00000238120,present
ENSG00000238121,present
ENSG00000238125,absent
ENSG00000238132,absent
ENSG00000238133,present
ENSG00000238135,absent
ENSG00000238137,absent
ENSG00000238138,absent
ENSG00000238139,absent
ENSG00000238141,present
ENSG00000238142,present
ENSG00000238143,absent
ENSG00000238145,absent
ENSG00000238149,absent
ENSG00000238150,absent
ENSG00000238151,present
ENSG00000238152,absent
ENSG00000238153,absent
ENSG00000238154,absent
ENSG00000238156,present
ENSG00000238161,absent
ENSG00000238162,absent
ENSG00000238164,present
ENSG00000238165,absent
ENSG00000238166,absent
ENSG00000238168,absent
ENSG00000238172,absent
ENSG00000238173,absent
ENSG00000238178,present
ENSG00000238180,absent
ENSG00000238181,absent
ENSG00000238183,absent
ENSG00000238184,present
ENSG00000238186,present
ENSG00000238188,absent
ENSG00000238190,absent
ENSG00000238191,absent
ENSG00000238193,absent
ENSG00000238195,present
ENSG00000238197,present
ENSG00000238198,present
ENSG00000238199,absent
ENSG00000238200,absent
ENSG00000238205,absent
ENSG00000238210,absent
ENSG00000238211,absent
ENSG00000238213,absent
ENSG00000238215,absent
ENSG00000238220,absent
ENSG00000238221,present
ENSG00000238222,absent
ENSG00000238223,absent
ENSG00000238225,absent
ENSG00000238227,present
ENSG00000238228,present
ENSG00000238231,present
ENSG00000238235,absent
ENSG00000238236,absent
ENSG00000238241,absent
ENSG00000238243,present
ENSG00000238244,absent
ENSG00000238245,absent
ENSG00000238247,absent
ENSG00000238249,absent
ENSG00000238250,present
ENSG00000238251,absent
ENSG00000238254,absent
ENSG00000238256,absent
ENSG00000238257,absent
ENSG00000238258,present
ENSG00000238259,absent
ENSG00000238260,present
ENSG00000238263,absent
ENSG00000238267,absent
ENSG00000238269,absent
ENSG00000238271,absent
ENSG00000238272,present
ENSG00000238273,present
ENSG00000238275,absent
ENSG00000238276,present
ENSG00000238278,present
ENSG00000238279,present
ENSG00000238283,absent
ENSG00000238285,absent
ENSG00000238286,present
ENSG00000238287,present
ENSG00000238288,absent
ENSG00000238290,present
ENSG00000238295,present
ENSG00000238300,present
ENSG00000238311,present
ENSG00000238317,present
ENSG00000238358,present
ENSG00000238363,present
ENSG00000238386,present
ENSG00000238390,present
ENSG00000238405,present
ENSG00000238406,present
ENSG00000238423,present
ENSG00000238440,present
ENSG00000238444,present
ENSG00000238519,present
ENSG00000238711,present
ENSG00000238713,present
ENSG00000238724,present
ENSG00000238741,present
ENSG00000238745,present
ENSG00000238755,present
ENSG00000238783,present
ENSG00000238793,present
ENSG00000238832,present
ENSG00000238837,present
ENSG00000238840,present
ENSG00000238886,present
ENSG00000238902,present
ENSG00000238906,present
ENSG00000238961,present
ENSG00000238963,present
ENSG00000239030,present
ENSG00000239040,present
ENSG00000239043,present
ENSG00000239112,present
ENSG00000239115,present
ENSG00000239128,present
ENSG00000239137,present
ENSG00000239198,absent
ENSG00000239199,absent
ENSG00000239200,absent
ENSG00000239201,absent
ENSG00000239203,present
ENSG00000239207,absent
ENSG00000239210,absent
ENSG00000239212,absent
ENSG00000239213,present
ENSG00000239215,absent
ENSG00000239218,present
ENSG00000239223,absent
ENSG00000239226,absent
ENSG00000239227,absent
ENSG00000239238,absent
ENSG00000239246,present
ENSG00000239253,absent
ENSG00000239254,absent
ENSG00000239256,absent
ENSG00000239257,present
ENSG00000239261,absent
ENSG00000239263,absent
ENSG00000239264,present
ENSG00000239268,present
ENSG00000239269,present
ENSG00000239272,present
ENSG00000239280,present
ENSG00000239281,absent
ENSG00000239282,present
ENSG00000239288,absent
ENSG00000239291,absent
ENSG00000239293,absent
ENSG00000239300,present
ENSG00000239304,absent
ENSG00000239305,present
ENSG00000239306,present
ENSG00000239315,absent
ENSG00000239317,absent
ENSG00000239320,absent
ENSG00000239323,absent
ENSG00000239327,absent
ENSG00000239332,present
ENSG00000239344,absent
ENSG00000239345,absent
ENSG00000239350,absent
ENSG00000239351,absent
ENSG00000239354,absent
ENSG00000239365,absent
ENSG00000239367,present
ENSG00000239374,present
ENSG00000239377,present
ENSG00000239382,present
ENSG00000239383,absent
ENSG00000239388,present
ENSG00000239389,absent
ENSG00000239392,absent
ENSG00000239393,absent
ENSG00000239395,absent
ENSG00000239397,absent
ENSG00000239402,absent
ENSG00000239405,present
ENSG00000239407,present
ENSG00000239408,absent
ENSG00000239412,absent
ENSG00000239413,absent
ENSG00000239415,present
ENSG00000239419,present
ENSG00000239426,absent
ENSG00000239428,absent
ENSG00000239432,absent
ENSG00000239435,absent
ENSG00000239438,absent
ENSG00000239439,absent
ENSG00000239440,present
ENSG00000239443,absent
ENSG00000239445,present
ENSG00000239455,absent
ENSG00000239462,present
ENSG00000239465,absent
ENSG00000239467,present
ENSG00000239468,present
ENSG00000239470,present
ENSG00000239473,absent
ENSG00000239474,present
ENSG00000239480,present
ENSG00000239481,absent
ENSG00000239482,present
ENSG00000239483,present
ENSG00000239486,present
ENSG00000239490,absent
ENSG00000239494,present
ENSG00000239498,present
ENSG00000239503,absent
ENSG00000239510,absent
ENSG00000239511,absent
ENSG00000239516,absent
ENSG00000239517,absent
ENSG00000239521,present
ENSG00000239523,present
ENSG00000239524,absent
ENSG00000239525,absent
ENSG00000239527,absent
ENSG00000239528,present
ENSG00000239532,absent
ENSG00000239533,absent
ENSG00000239539,absent
ENSG00000239544,absent
ENSG00000239556,present
ENSG00000239557,present
ENSG00000239559,absent
ENSG00000239568,absent
ENSG00000239569,present
ENSG00000239570,absent
ENSG00000239571,present
ENSG00000239572,present
ENSG00000239576,absent
ENSG00000239577,present
ENSG00000239579,present
ENSG00000239586,absent
ENSG00000239590,absent
ENSG00000239593,present
ENSG00000239600,absent
ENSG00000239602,absent
ENSG00000239605,present
ENSG00000239608,present
ENSG00000239614,absent
ENSG00000239615,absent
ENSG00000239617,present
ENSG00000239620,absent
ENSG00000239622,absent
ENSG00000239626,present
ENSG00000239627,absent
ENSG00000239632,absent
ENSG00000239636,present
ENSG00000239642,absent
ENSG00000239648,absent
ENSG00000239649,absent
ENSG00000239650,present
ENSG00000239653,present
ENSG00000239659,absent
ENSG00000239665,present
ENSG00000239670,present
ENSG00000239671,absent
ENSG00000239672,present
ENSG00000239674,present
ENSG00000239677,present
ENSG00000239683,absent
ENSG00000239684,absent
ENSG00000239686,absent
ENSG00000239689,absent
ENSG00000239694,absent
ENSG00000239696,present
ENSG00000239697,present
ENSG00000239699,absent
ENSG00000239701,absent
ENSG00000239702,present
ENSG00000239704,present
ENSG00000239706,absent
ENSG00000239713,present
ENSG00000239719,absent
ENSG00000239722,absent
ENSG00000239726,present
ENSG00000239732,present
ENSG00000239736,absent
ENSG00000239739,present
ENSG00000239742,present
ENSG00000239744,present
ENSG00000239745,present
ENSG00000239763,present
ENSG00000239774,present
ENSG00000239775,present
ENSG00000239779,present
ENSG00000239780,absent
ENSG00000239783,absent
ENSG00000239789,present
ENSG00000239792,absent
ENSG00000239793,absent
ENSG00000239797,present
ENSG00000239804,absent
ENSG00000239805,absent
ENSG00000239809,absent
ENSG00000239810,absent
ENSG00000239819,present
ENSG00000239827,present
ENSG00000239828,present
ENSG00000239829,absent
ENSG00000239830,present
ENSG00000239831,absent
ENSG00000239835,absent
ENSG00000239839,absent
ENSG00000239840,absent
ENSG00000239855,present
ENSG00000239857,present
ENSG00000239861,absent
ENSG00000239862,present
ENSG00000239868,present
ENSG00000239870,absent
ENSG00000239872,absent
ENSG00000239873,absent
ENSG00000239880,absent
ENSG00000239881,absent
ENSG00000239883,present
ENSG00000239884,present
ENSG00000239886,absent
ENSG00000239887,present
ENSG00000239893,absent
ENSG00000239899,present
ENSG00000239900,present
ENSG00000239908,present
ENSG00000239911,present
ENSG00000239912,absent
ENSG00000239917,absent
ENSG00000239919,absent
ENSG00000239920,present
ENSG00000239922,present
ENSG00000239924,absent
ENSG00000239926,absent
ENSG00000239939,absent
ENSG00000239941,present
ENSG00000239944,absent
ENSG00000239951,present
ENSG00000239959,present
ENSG00000239961,present
ENSG00000239964,present
ENSG00000239967,absent
ENSG00000239969,present
ENSG00000239975,absent
ENSG00000239978,absent
ENSG00000239981,absent
ENSG00000239983,absent
ENSG00000239985,absent
ENSG00000239986,absent
ENSG00000239988,absent
ENSG00000239989,absent
ENSG00000239992,absent
ENSG00000239995,absent
ENSG00000239997,absent
ENSG00000239998,present
ENSG00000240002,absent
ENSG00000240003,present
ENSG00000240005,present
ENSG00000240015,present
ENSG00000240021,absent
ENSG00000240023,absent
ENSG00000240024,present
ENSG00000240027,absent
ENSG00000240031,absent
ENSG00000240032,present
ENSG00000240034,absent
ENSG00000240036,present
ENSG00000240038,present
ENSG00000240040,present
ENSG00000240041,present
ENSG00000240043,absent
ENSG00000240045,present
ENSG00000240047,absent
ENSG00000240048,absent
ENSG00000240051,absent
ENSG00000240052,absent
ENSG00000240053,present
ENSG00000240057,present
ENSG00000240058,absent
ENSG00000240065,present
ENSG00000240068,absent
ENSG00000240069,present
ENSG00000240074,absent
ENSG00000240083,absent
ENSG00000240084,absent
ENSG00000240087,present
ENSG00000240089,absent
ENSG00000240093,present
ENSG00000240096,present
ENSG00000240097,absent
ENSG00000240098,present
ENSG00000240100,absent
ENSG00000240103,absent
ENSG00000240106,present
ENSG00000240107,absent
ENSG00000240108,absent
ENSG00000240121,absent
ENSG00000240122,absent
ENSG00000240125,absent
ENSG00000240128,absent
ENSG00000240131,absent
ENSG00000240132,absent
ENSG00000240135,absent
ENSG00000240137,present
ENSG00000240138,absent
ENSG00000240143,present
ENSG00000240156,absent
ENSG00000240159,absent
ENSG00000240163,present
ENSG00000240167,absent
ENSG00000240174,absent
ENSG00000240179,absent
ENSG00000240180,present
ENSG00000240183,present
ENSG00000240184,present
ENSG00000240194,absent
ENSG00000240197,absent
ENSG00000240199,present
ENSG00000240201,absent
ENSG00000240204,present
ENSG00000240205,present
ENSG00000240207,present
ENSG00000240210,absent
ENSG00000240211,present
ENSG00000240215,absent
ENSG00000240216,absent
ENSG00000240219,present
ENSG00000240224,absent
ENSG00000240225,present
ENSG00000240230,present
ENSG00000240231,present
ENSG00000240233,present
ENSG00000240236,absent
ENSG00000240237,absent
ENSG00000240238,absent
ENSG00000240240,present
ENSG00000240244,absent
ENSG00000240246,absent
ENSG00000240247,absent
ENSG00000240253,present
ENSG00000240254,present
ENSG00000240255,absent
ENSG00000240265,absent
ENSG00000240268,absent
ENSG00000240270,absent
ENSG00000240271,absent
ENSG00000240280,absent
ENSG00000240281,absent
ENSG00000240286,absent
ENSG00000240288,present
ENSG00000240291,present
ENSG00000240294,present
ENSG00000240296,absent
ENSG00000240298,absent
ENSG00000240303,present
ENSG00000240305,absent
ENSG00000240309,absent
ENSG00000240311,absent
ENSG00000240320,absent
ENSG00000240322,present
ENSG00000240328,absent
ENSG00000240338,absent
ENSG00000240342,present
ENSG00000240344,present
ENSG00000240350,present
ENSG00000240356,present
ENSG00000240359,absent
ENSG00000240361,absent
ENSG00000240364,absent
ENSG00000240366,absent
ENSG00000240370,present
ENSG00000240371,absent
ENSG00000240373,present
ENSG00000240375,absent
ENSG00000240376,present
ENSG00000240382,present
ENSG00000240385,absent
ENSG00000240386,absent
ENSG00000240388,absent
ENSG00000240392,absent
ENSG00000240393,absent
ENSG00000240395,present
ENSG00000240399,present
ENSG00000240401,present
ENSG00000240403,present
ENSG00000240404,absent
ENSG00000240405,present
ENSG00000240409,present
ENSG00000240411,absent
ENSG00000240412,absent
ENSG00000240416,absent
ENSG00000240418,absent
ENSG00000240419,absent
ENSG00000240424,absent
ENSG00000240426,absent
ENSG00000240427,absent
ENSG00000240429,present
ENSG00000240432,absent
ENSG00000240435,absent
ENSG00000240436,absent
ENSG00000240438,absent
ENSG00000240439,present
ENSG00000240441,present
ENSG00000240443,absent
ENSG00000240445,present
ENSG00000240449,present
ENSG00000240452,absent
ENSG00000240454,absent
ENSG00000240457,present
ENSG00000240458,absent
ENSG00000240459,absent
ENSG00000240463,present
ENSG00000240471,absent
ENSG00000240477,absent
ENSG00000240480,absent
ENSG00000240484,absent
ENSG00000240486,absent
ENSG00000240487,absent
ENSG00000240489,present
ENSG00000240494,present
ENSG00000240498,present
ENSG00000240499,present
ENSG00000240505,present
ENSG00000240509,absent
ENSG00000240511,absent
ENSG00000240513,absent
ENSG00000240518,absent
ENSG00000240519,absent
ENSG00000240520,present
ENSG00000240522,present
ENSG00000240531,present
ENSG00000240533,present
ENSG00000240534,absent
ENSG00000240535,present
ENSG00000240540,absent
ENSG00000240541,present
ENSG00000240542,absent
ENSG00000240549,present
ENSG00000240554,absent
ENSG00000240563,present
ENSG00000240566,absent
ENSG00000240568,absent
ENSG00000240571,present
ENSG00000240572,absent
ENSG00000240573,present
ENSG00000240578,absent
ENSG00000240579,absent
ENSG00000240583,present
ENSG00000240590,absent
ENSG00000240591,present
ENSG00000240601,absent
ENSG00000240602,present
ENSG00000240611,absent
ENSG00000240616,present
ENSG00000240621,absent
ENSG00000240622,present
ENSG00000240624,absent
ENSG00000240625,present
ENSG00000240627,absent
ENSG00000240631,absent
ENSG00000240632,absent
ENSG00000240634,absent
ENSG00000240651,absent
ENSG00000240652,absent
ENSG00000240654,present
ENSG00000240661,present
ENSG00000240665,absent
ENSG00000240666,present
ENSG00000240667,absent
ENSG00000240668,absent
ENSG00000240669,absent
ENSG00000240671,present
ENSG00000240673,absent
ENSG00000240674,absent
ENSG00000240677,absent
ENSG00000240680,absent
ENSG00000240682,present
ENSG00000240687,present
ENSG00000240694,present
ENSG00000240695,absent
ENSG00000240698,absent
ENSG00000240704,absent
ENSG00000240710,present
ENSG00000240718,present
ENSG00000240720,absent
ENSG00000240721,absent
ENSG00000240723,present
ENSG00000240724,absent
ENSG00000240729,absent
ENSG00000240731,present
ENSG00000240738,absent
ENSG00000240739,absent
ENSG00000240747,present
ENSG00000240751,present
ENSG00000240752,absent
ENSG00000240755,absent
ENSG00000240758,present
ENSG00000240759,present
ENSG00000240760,absent
ENSG00000240761,absent
ENSG00000240764,present
ENSG00000240767,present
ENSG00000240771,present
ENSG00000240774,absent
ENSG00000240775,absent
ENSG00000240776,absent
ENSG00000240785,absent
ENSG00000240787,absent
ENSG00000240791,absent
ENSG00000240793,present
ENSG00000240796,absent
ENSG00000240801,present
ENSG00000240804,absent
ENSG00000240808,present
ENSG00000240809,present
ENSG00000240813,absent
ENSG00000240821,absent
ENSG00000240823,present
ENSG00000240824,absent
ENSG00000240827,absent
ENSG00000240828,absent
ENSG00000240837,present
ENSG00000240846,absent
ENSG00000240847,present
ENSG00000240849,present
ENSG00000240854,absent
ENSG00000240857,present
ENSG00000240859,present
ENSG00000240861,absent
ENSG00000240864,present
ENSG00000240869,present
ENSG00000240870,absent
ENSG00000240871,absent
ENSG00000240873,absent
ENSG00000240874,absent
ENSG00000240875,present
ENSG00000240877,present
ENSG00000240881,absent
ENSG00000240882,absent
ENSG00000240889,present
ENSG00000240890,absent
ENSG00000240891,present
ENSG00000240893,present
ENSG00000240898,present
ENSG00000240902,absent
ENSG00000240912,absent
ENSG00000240914,absent
ENSG00000240919,absent
ENSG00000240925,absent
ENSG00000240927,present
ENSG00000240934,absent
ENSG00000240935,present
ENSG00000240950,present
ENSG00000240951,absent
ENSG00000240954,absent
ENSG00000240959,absent
ENSG00000240960,absent
ENSG00000240964,present
ENSG00000240970,present
ENSG00000240972,present
ENSG00000240974,absent
ENSG00000240975,absent
ENSG00000240983,absent
ENSG00000240990,present
ENSG00000240991,present
ENSG00000240992,absent
ENSG00000240995,absent
ENSG00000240996,present
ENSG00000241002,absent
ENSG00000241003,absent
ENSG00000241007,absent
ENSG00000241008,absent
ENSG00000241011,absent
ENSG00000241014,present
ENSG00000241015,present
ENSG00000241018,absent
ENSG00000241020,present
ENSG00000241022,absent
ENSG00000241026,absent
ENSG00000241030,present
ENSG00000241035,absent
ENSG00000241042,present
ENSG00000241045,absent
ENSG00000241048,present
ENSG00000241052,absent
ENSG00000241057,present
ENSG00000241058,present
ENSG00000241061,absent
ENSG00000241067,absent
ENSG00000241069,absent
ENSG00000241074,present
ENSG00000241081,absent
ENSG00000241088,absent
ENSG00000241095,absent
ENSG00000241097,absent
ENSG00000241102,absent
ENSG00000241103,absent
ENSG00000241104,absent
ENSG00000241105,absent
ENSG00000241106,present
ENSG00000241112,present
ENSG00000241114,absent
ENSG00000241119,absent
ENSG00000241120,present
ENSG00000241123,absent
ENSG00000241127,present
ENSG00000241128,absent
ENSG00000241129,absent
ENSG00000241130,absent
ENSG00000241134,present
ENSG00000241135,present
ENSG00000241136,absent
ENSG00000241143,absent
ENSG00000241146,absent
ENSG00000241149,absent
ENSG00000241155,present
ENSG00000241157,absent
ENSG00000241158,present
ENSG00000241163,present
ENSG00000241169,present
ENSG00000241170,present
ENSG00000241172,present
ENSG00000241179,absent
ENSG00000241180,present
ENSG00000241183,absent
ENSG00000241185,absent
ENSG00000241186,present
ENSG00000241187,absent
ENSG00000241188,present
ENSG00000241200,absent
ENSG00000241203,absent
ENSG00000241204,absent
ENSG00000241207,absent
ENSG00000241216,absent
ENSG00000241217,present
ENSG00000241218,present
ENSG00000241219,present
ENSG00000241220,present
ENSG00000241221,absent
ENSG00000241224,absent
ENSG00000241228,absent
ENSG00000241233,absent
ENSG00000241241,absent
ENSG00000241244,present
